mc,counts,ion,charge,ion2,charge2
0.96,62224174,H,1.0,,
1.96,2581221,H2,1.0,,
2.95,188188,H3,1.0,,
3.03,407005,Li,2.0,,
3.52,4938666,Li,2.0,,
6.02,8301193,C,2.0,Li,1.0
6.49,85455,C,2.0,,
7.05,17477481,N,2.0,Li,1.0
7.55,40606,N,2.0,,
7.97,102644437,O,2.0,,
8.97,230378,O,2.0,,
10.99,23399,N2O,4.0,,
11.05,80939,CO2,4.0,,
11.29,1273,CO2,4.0,N2O,4.0
11.45,24,N2O,4.0,,
11.5,413,CO2,4.0,CO2,4.0
11.97,5071782,C,1.0,,
12.01,8306314,OOO,4.0,Mg,2.0
12.45,14620,OOO,4.0,OOO,4.0
12.51,466147,Mg,2.0,OOO,4.0
13.03,667173,Mg,2.0,C,1.0
14.05,17429984,N,1.0,,
14.626666666666667,101833,CO2,3.0,,
14.686666666666666,19487,N2O,3.0,,
14.74,78381,HNi,4.0,,
15.0,71519,N,1.0,CO2,3.0
15.26,25386,HNi,4.0,CO2,3.0
15.55,1240,HNi,4.0,,
15.73,3111,HNi,4.0,,
15.98,22024571,S,2.0,,
16.02,205288867,O,1.0,,
16.05,3740531,OOO,3.0,,
16.22,763,HNi,4.0,,
16.55,155556,S,2.0,,
16.666666666666668,9042,OOO,3.0,,
16.69666666666667,15974,OOO,3.0,OOO,3.0
16.97,7299409,HO,1.0,,
17.03,1052236,S,2.0,,
17.46,10558,CNi,4.0,,
17.79,141,CNi,4.0,,
17.95,621200,H2O,1.0,C3,2.0
18.05,415283,O,1.0,CNi,4.0
18.26,66,CNi,4.0,,
18.3,226,CNi,4.0,,
18.45,639,CNi,4.0,,
18.48,253172,NiO,4.0,,
18.76,35447,HNiO,4.0,,
18.95,63292,H3O,1.0,,
18.99,128640,NiO,4.0,HO,1.0
19.23,12599,HNiO,4.0,,
19.27,5643,NiO,4.0,HNiO,4.0
19.53,13494,NiO,4.0,HNiO,4.0
