mc,counts,ion,charge,ion2,charge2
1.03,3395641,H,1.0,,
1.95,27991,H2,1.0,,
2.96,945,H3,1.0,,
6.0,1676616,C,2.0,,
6.45,18650,C,2.0,,
6.97,1673286,N,2.0,,
7.48,5203,N,2.0,,
7.99,2692757,O,2.0,,
9.01,5392,O,2.0,,
10.95,265,N2O,4.0,,
11.05,242,CO2,4.0,,
11.49,63267,HSc,4.0,,
11.98,973896,C,1.0,OOO,4.0
13.0,11003,C,1.0,,
13.99,2535270,N,1.0,,
14.626666666666667,347,N2O,3.0,,
14.716666666666667,386,CO2,3.0,,
14.99,10186,N,1.0,,
15.21,106697,OSc,4.0,,
15.353333333333333,66377,HSc,3.0,,
15.74,226,OSc,4.0,,
15.99,1347,OOO,3.0,,
16.05,5080723,O,1.0,,
17.01,57917,HO,1.0,,
17.97,11153,O,1.0,H2O,1.0
18.02,64,C3,2.0,,
18.96,102,HO,1.0,,
19.02,30,H3O,1.0,,
19.96,180,C2O,2.0,,
20.363333333333333,127011,OSc,3.0,,
20.97,241,OSc,3.0,,
22.03,844,CO2,2.0,N2O,2.0
22.5,13575749,Sc,2.0,,
23.0,21313997,Na,1.0,HSc,2.0
23.98,10584,C2,1.0,OOO,2.0
25.0,163,C2,1.0,C2,1.0
25.99,12759,CN,1.0,,
27.04,198,CN,1.0,CN,1.0
27.99,22953,N2,1.0,,
28.95,84,N2,1.0,,
28.99,93,N2,1.0,,
30.48,157502,OSc,2.0,,
31.5,270,OSc,2.0,,
31.98,59002,O2,1.0,,
33.01,13762,OSn,4.0,HO2,1.0
33.49,22,OSn,4.0,,
33.52,29260,OSn,4.0,,
33.74,9694,OSn,4.0,,
33.95,32329,OSn,4.0,O2,1.0
34.02,204,O2,1.0,OSn,4.0
34.47,5906,OSn,4.0,,
34.52,60,OSn,4.0,,
34.98,7317,OSn,4.0,,
36.0,106,C3,1.0,,
38.98,14827250,K,1.0,,
40.01,302,C2O,1.0,,
41.04,1065913,K,1.0,,
43.95,18853,OSn,3.0,,
44.03,1476,CO2,1.0,N2O,1.0
44.626666666666665,22912,OSn,3.0,OSn,3.0
45.03,21220658,Sc,1.0,OSn,3.0
45.28333333333334,33124,OSn,3.0,OSn,3.0
45.95,12591,La,3.0,OSn,3.0
46.05,154343,HSc,1.0,,
46.28333333333334,7151941,La,3.0,,
46.626666666666665,6138,OSn,3.0,,
47.95,3217,OOO,1.0,,
49.53,139236,AuH,4.0,,
49.77,2719,AuH2,4.0,,
52.78,90114,AuN,4.0,,
53.03,375,AuN,4.0,,
56.26,1597,AuN2,4.0,,
58.03,3118188,Sn,2.0,,
59.05,5154534,Sn,2.0,,
59.55,1824259,Sn,2.0,,
60.03,6872717,Sn,2.0,,
60.95,254041,OSc,1.0,,
61.02,975754,Sn,2.0,,
62.02,1187868,Sn,2.0,,
63.04,508,OSc,1.0,,
65.99,24618,OSn,2.0,,
66.05,158221,AuH,3.0,,
66.37333333333333,4394,AuH2,3.0,,
66.98,63,OSn,2.0,,
67.03,40076,OSn,2.0,,
67.45,13728,OSn,2.0,,
67.98,56817,OSn,2.0,,
68.01,65,OSn,2.0,,
68.5,12,OSn,2.0,,
69.01,6328,OSn,2.0,OSn,2.0
69.05,8131,La,2.0,,
69.51,10489504,La,2.0,,
69.99,8802,OSn,2.0,,
70.34333333333333,68574,AuN,3.0,,
70.71666666666667,302,AuN,3.0,,
74.95,1660,AuN2,3.0,,
98.53,16545446,Au,2.0,,
98.96,174022,AuH,2.0,,
99.53,4685,AuH2,2.0,,
105.5,125377,AuN,2.0,,
105.95,507,AuN,2.0,,
112.52,2515,AuN2,2.0,,
115.98,1808544,Sn,1.0,,
117.98,2577262,Sn,1.0,,
118.96,1003328,Sn,1.0,,
120.02,3986200,Sn,1.0,,
121.99,507399,Sn,1.0,,
123.98,688973,Sn,1.0,,
132.05,38460,OSn,1.0,,
134.02,63680,OSn,1.0,OSn,1.0
135.04,22512,OSn,1.0,,
135.95,84776,OSn,1.0,,
135.98,114,OSn,1.0,,
136.95,49,OSn,1.0,,
137.95,12195,OSn,1.0,OSn,1.0
138.02,15912,La,1.0,,
139.0,15893185,La,1.0,,
140.02,14675,OSn,1.0,OSn,1.0
142.04,26,OSn,1.0,,
196.95,31818171,Au,1.0,,
198.01,316392,AuH,1.0,,
198.96,8787,AuH2,1.0,,
211.05,195898,AuN,1.0,,
212.05,791,AuN,1.0,,
225.05,4478,AuN2,1.0,,
