mc,counts,ion,charge,ion2,charge2
1.0,17910192,H,1.0,,
1.99,254398,H2,1.0,,
3.0,6162,H3,1.0,,
6.04,1768650,C,2.0,,
6.48,19673,C,2.0,,
6.97,5455870,N,2.0,,
7.54,27060,N,2.0,,
7.97,8124154,O,2.0,,
8.99,16536,O,2.0,,
10.95,574,N2O,4.0,,
10.98,141,CO2,4.0,,
12.02,39073643,Mg,2.0,C,1.0
12.51,5728389,Mg,2.0,,
13.01,6471046,Mg,2.0,C,1.0
13.98,10697776,N,1.0,,
14.646666666666667,118,CO2,3.0,,
14.716666666666667,403,N2O,3.0,,
14.97,42978,N,1.0,,
15.99,12498656,O,1.0,,
16.04,72702387,S,2.0,OOO,3.0
16.51,601475,S,2.0,,
16.97,2973835,S,2.0,HO,1.0
17.97,25044,O,1.0,,
18.01,5251,H2O,1.0,,
18.98,310,HO,1.0,,
19.04,153,H3O,1.0,,
20.04,19,C2O,2.0,,
22.03,950,N2O,2.0,CO2,2.0
23.98,70623370,Mg,1.0,C2,1.0
24.98,8950615,Mg,1.0,,
25.98,10755,CN,1.0,,
26.02,9935185,Mg,1.0,,
26.99,124,CN,1.0,,
27.04,27,CN,1.0,,
27.97,67077,N2,1.0,,
28.99,550,N2,1.0,N2,1.0
31.95,127546284,S,1.0,,
31.98,126574,O2,1.0,,
33.0,1076744,S,1.0,HO2,1.0
33.95,379,O2,1.0,HHOO,1.0
34.0,238,O2,1.0,,
34.04,5638892,S,1.0,,
39.98,49,C2O,1.0,,
44.04,1611,N2O,1.0,CO2,1.0
48.03,2677,OOO,1.0,,
52.98,49675914,Tb,3.0,,
79.47,77870387,Tb,2.0,,
85.0,129246911,Rb,1.0,,
86.98,49765457,Rb,1.0,,
158.96,134259273,Tb,1.0,,
