mc,counts,ion,charge,ion2,charge2
0.99,15826097,H,1.0,,
2.02,129561,H2,1.0,,
2.95,2352,H3,1.0,,
6.02,358067503,C,2.0,,
6.54,3982532,C,2.0,,
7.0,14888391,N,2.0,,
7.45,59809,N,2.0,,
8.0,15051208,O,2.0,,
8.98,119515152,Al,3.0,,
9.03,35383,O,2.0,,
10.8,2157690,AlO,4.0,,
10.99,68441,CO2,4.0,N2O,4.0
11.23,4505,AlO,4.0,,
11.29,1452,CO2,4.0,AlH2O,4.0
11.47,298,CO2,4.0,CO2,4.0
11.97,189775775,C,1.0,,
12.02,3597,OOO,4.0,,
12.98,2110743,C,1.0,,
13.51,351515143,Al,2.0,,
14.04,23632374,N,1.0,,
14.333333333333334,1917950,AlO,3.0,,
14.716666666666667,80497,CO2,3.0,N2O,3.0
14.77,40858,AlO2,4.0,,
14.96,100994,N,1.0,AlO,3.0
15.283333333333333,458,CO2,3.0,CO2,3.0
16.01,28949918,O,1.0,OOO,3.0
17.05,236944,HO,1.0,,
17.49,1021570,Al2O,4.0,,
17.96,1736,Al2O,4.0,,
18.0,18695493,C3,2.0,O,1.0
18.47,178069,C3,2.0,,
18.54,362659,C3,2.0,C3,2.0
18.97,4493,C3,2.0,C3,2.0
19.0,2447,C3,2.0,H3O,1.0
19.05,472,HO,1.0,,
19.49,17,C3,2.0,,
19.69666666666667,49020,AlO2,3.0,,
20.01,1345375,C2O,2.0,,
20.30333333333333,81,AlO2,3.0,,
20.383333333333333,76,AlO2,3.0,,
20.49,30980,C2O,2.0,C2O,2.0
20.95,177,C2O,2.0,,
21.01,3115,C2O,2.0,,
21.48,39,C2O,2.0,,
21.54,3212598,AlO,2.0,C2O,2.0
22.05,116480,CO2,2.0,N2O,2.0
22.5,2251,CO2,2.0,AlH2O,2.0
22.53,4915,AlO,2.0,,
23.0,389,CO2,2.0,CO2,2.0
23.363333333333333,732880,Al2O,3.0,,
23.95,1821,Al2O,3.0,,
24.03,63375873,C2,1.0,OOO,2.0
24.28,394816,Al3O,4.0,,
24.7,740,Al3O,4.0,,
25.0,704825,C2,1.0,,
25.03,704826,C2,1.0,,
26.04,3509366,CN,1.0,C2,1.0
26.95,179311652,Al,1.0,CN,1.0
27.05,14057,CN,1.0,,
27.96,2513963,AlH,1.0,N2,1.0
28.99,1704,N2,1.0,N2,1.0
29.04,34887,AlH2,1.0,,
29.45,73535,AlO2,2.0,,
30.51,283,AlO2,2.0,AlO2,2.0
31.98,356322,O2,1.0,,
32.36333333333334,260397,Al3O,3.0,,
32.96,523,Al3O,3.0,,
33.05,7174,HO2,1.0,,
33.97,1427,O2,1.0,O2,1.0
34.03,126,HHOO,1.0,,
35.05,1354700,Al2O,2.0,,
35.97,29116150,C3,1.0,Al2O,2.0
36.99,647650,C3,1.0,C3,1.0
37.03,323816,C3,1.0,,
37.97,3604,C3,1.0,,
38.04,7216,C3,1.0,C3,1.0
39.0,39,C3,1.0,,
40.0,2402450,C2O,1.0,,
40.95,26732,C2O,1.0,,
41.0,26728,C2O,1.0,,
41.96,291,C2O,1.0,,
42.03,4807,C2O,1.0,,
43.03,4794989,AlO,1.0,C2O,1.0
44.0,184959,CO2,1.0,N2O,1.0
44.98,13109,AlO,1.0,CO2,1.0
45.04,45,N2O,1.0,N2O,1.0
45.95,359,CO2,1.0,,
46.04,340,CO2,1.0,,
48.04,10568,OOO,1.0,,
48.45,478826,Al3O,2.0,,
49.52,1053,Al3O,2.0,,
49.99,8,OOO,1.0,,
50.02,42,OOO,1.0,OOO,1.0
58.95,116727,AlO2,1.0,,
60.95,229,AlO2,1.0,,
60.99,227,AlO2,1.0,,
69.96,2220832,Al2O,1.0,,
72.05,4452,Al2O,1.0,,
97.02,840021,Al3O,1.0,,
99.04,1676,Al3O,1.0,,
233.01,87878777,Th,1.0,,
