mc,counts,ion,charge,ion2,charge2
1.05,4129052,H,1.0,,
2.02,12603,H2,1.0,,
2.96,37,H3,1.0,,
5.97,6116272,C,2.0,,
6.5,68030,C,2.0,,
7.05,4069396,N,2.0,,
7.53,15596,N,2.0,,
7.98,9228608,O,2.0,,
8.95,15893,O,2.0,,
11.0,482,CO2,4.0,N2O,4.0
11.96,1254,OOO,4.0,,
12.01,3669741,C,1.0,,
12.97,41492,C,1.0,,
14.05,6165725,N,1.0,,
14.716666666666667,609,CO2,3.0,N2O,3.0
14.99,24763,N,1.0,,
15.97,14419672,O,1.0,,
16.01,1200,OOO,3.0,,
16.99,45789,HO,1.0,,
17.46,156412718,Cl,2.0,,
17.98,346,H2O,1.0,C3,2.0
18.03,28904,O,1.0,,
18.46,49936509,Cl,2.0,,
18.99,87,HO,1.0,,
20.0,295,C2O,2.0,,
21.95,465,CO2,2.0,,
22.0,373,N2O,2.0,,
23.95,1659,OOO,2.0,,
24.04,22454,C2,1.0,,
24.97,241,C2,1.0,,
25.03,247,C2,1.0,,
25.96,24935,CN,1.0,,
26.99,377,CN,1.0,CN,1.0
28.03,26318,N2,1.0,,
28.96,102,N2,1.0,,
29.01,112,N2,1.0,,
32.02,147159,O2,1.0,,
33.03,1001,HO2,1.0,,
33.98,277,O2,1.0,,
34.04,289,O2,1.0,,
34.97,104796495,Cl,1.0,,
35.95,245,C3,1.0,,
36.97,26466354,Cl,1.0,,
39.99,567,C2O,1.0,,
43.97,631,N2O,1.0,,
44.05,896,CO2,1.0,,
48.02,2854,OOO,1.0,,
66.51,46084647,Cs,2.0,,
84.01,464301,Sr,1.0,,
86.03,7660704,Sr,1.0,,
86.96,5416668,Sr,1.0,,
87.98,63916656,Sr,1.0,,
95.45,12828032,Ir,2.0,,
96.54,21563501,Ir,2.0,,
132.95,68783063,Cs,1.0,,
196.01,464299,Hg,1.0,,
198.01,23446413,Hg,1.0,,
199.0,39464288,Hg,1.0,,
200.03,53625014,Hg,1.0,,
201.0,30642870,Hg,1.0,,
202.0,68946420,Hg,1.0,,
203.99,15785720,Hg,1.0,,
