mc,counts,ion,charge,ion2,charge2
0.97,8337511,H,1.0,,
1.95,106749,H2,1.0,,
2.97,2448,H3,1.0,,
3.2833333333333337,3547491,B,3.0,,
3.6466666666666665,10693346,B,3.0,,
4.98,4289994,B,2.0,,
5.55,17042498,B,2.0,,
6.03,29391978,C,2.0,,
6.46,326904,C,2.0,,
7.04,4930197,N,2.0,,
7.49,15899,N,2.0,,
8.0,44909580,O,2.0,,
8.95,90001,O,2.0,,
10.04,8249997,B,1.0,,
10.46,78953,BO2,4.0,,
10.8,437052,BO2,4.0,,
10.98,33804520,B,1.0,CO2,4.0
11.2,1117,BO2,4.0,N2O,4.0
11.27,4647,CO2,4.0,BO2,4.0
11.5,1591,CO2,4.0,CO2,4.0
11.96,1333690,OOO,4.0,,
12.05,19398709,C,1.0,,
12.51,4163,OOO,4.0,OOO,4.0
12.55,2486,OOO,4.0,,
12.98,192868,C,1.0,,
13.02,460493,BO,2.0,,
13.53,2026009,BO,2.0,,
13.96,7469985,N,1.0,,
14.03,111370,BO2,3.0,BO,2.0
14.313333333333334,362425,BO2,3.0,,
14.52,3548,BO,2.0,,
14.656666666666666,407826,CO2,3.0,N2O,3.0
14.696666666666665,458,BO2,3.0,BO2,3.0
14.95,22,N2O,3.0,,
15.02,5545,CO2,3.0,BO2,3.0
15.05,30011,N,1.0,,
15.303333333333335,638,CO2,3.0,,
15.343333333333334,871,CO2,3.0,N2O,3.0
15.96,89819146,O,1.0,,
16.01,20128491,S,2.0,OOO,3.0
16.51,162492,S,2.0,,
16.636666666666667,2540,OOO,3.0,,
16.706666666666667,4713,OOO,3.0,OOO,3.0
16.99,1176799,HO,1.0,,
17.04,721882,S,2.0,,
17.98,35829,H2O,1.0,,
18.01,268909,O,1.0,C3,2.0
18.46,904,C3,2.0,,
18.53,1780,C3,2.0,C3,2.0
18.74,481164,CoO,4.0,,
18.95,1169,H3O,1.0,,
19.04,2348,HO,1.0,,
19.21,893,CoO,4.0,,
19.99,290967,C2O,2.0,,
20.04,57,H2O,1.0,,
20.54,6320,C2O,2.0,C2O,2.0
20.96,531,C2O,2.0,,
21.02,23,C2O,2.0,,
21.05,173686,BO2,2.0,,
21.54,682222,BO2,2.0,,
21.96,633882,CO2,2.0,N2O,2.0
22.03,299,BO2,2.0,,
22.49,8161,CO2,2.0,BO2,2.0
22.53,1249,BO2,2.0,N2O,2.0
22.78,141353,CoO2,4.0,,
22.98,2555,CO2,2.0,CO2,2.0
23.26,526,CoO2,4.0,CoO2,4.0
23.96,3772175,OOO,2.0,C2,1.0
24.97,390728,CoO,3.0,C2,1.0
25.01,24145,C2,1.0,OOO,2.0
25.05,3838,OOO,2.0,,
25.71666666666667,732,CoO,3.0,,
25.95,290133,CN,1.0,,
26.02,794117,BO,1.0,C2,1.0
26.75,43564,CoO3,4.0,,
27.03,3220252,BO,1.0,CN,1.0
27.22,132,CoO3,4.0,CoO3,4.0
27.26,54,CoO3,4.0,,
28.01,61380,N2,1.0,BO,1.0
29.01,6932,BO,1.0,N2,1.0
29.45,6944452,Co,2.0,,
30.333333333333332,101903,CoO2,3.0,,
30.96,253,CoO2,3.0,,
31.04,325,CoO2,3.0,,
32.01,12101216,O2,1.0,,
32.04,29687509,S,1.0,,
32.99,334602,HO2,1.0,,
33.05,250009,S,1.0,,
33.98,1312490,S,1.0,,
34.01,10474,HHOO,1.0,,
34.05,48513,O2,1.0,O2,1.0
34.95,1335,HO2,1.0,HO2,1.0
35.64666666666666,40950,CoO3,3.0,,
35.95,21,HHOO,1.0,,
36.0,145788,C3,1.0,O2,1.0
36.28333333333334,33,CoO3,3.0,,
36.343333333333334,74,CoO3,3.0,,
36.373333333333335,63,CoO3,3.0,,
37.02,4904,C3,1.0,C3,1.0
37.54,673654,CoO,2.0,,
38.46,1375,CoO,2.0,,
38.96,5825006,K,1.0,,
40.01,484938,C2O,1.0,,
41.0,424133,K,1.0,C2O,1.0
41.05,5375,C2O,1.0,,
41.99,1031,C2O,1.0,C2O,1.0
42.02,263170,BO2,1.0,,
42.95,1065970,BO2,1.0,,
43.99,994558,CO2,1.0,N2O,1.0
44.03,518,BO2,1.0,,
44.97,15231,CO2,1.0,BO2,1.0
45.55,167640,CoO2,2.0,,
45.95,1995,CO2,1.0,N2O,1.0
46.05,1949,CO2,1.0,,
46.46,346,CoO2,2.0,,
46.51,345,CoO2,2.0,,
46.96,22,CO2,1.0,,
46.99,42,CO2,1.0,,
48.0,3419728,OOO,1.0,,
49.96,6853,OOO,1.0,,
50.02,13734,OOO,1.0,OOO,1.0
50.343333333333334,7319369,Eu,3.0,,
50.666666666666664,5013,Gd,3.0,,
51.03,7830004,Eu,3.0,,
51.38333333333333,67401,Gd,3.0,,
51.71666666666666,444006,Gd,3.0,,
52.0,615002,Gd,3.0,,
52.31333333333333,392504,Gd,3.0,,
52.68666666666667,588990,Gd,3.0,,
53.303333333333335,533816,Gd,3.0,,
53.51,48765,CoO3,2.0,,
54.51,318,CoO3,2.0,CoO3,2.0
59.04,3680550,Co,1.0,,
75.05,1069277,CoO,1.0,,
75.51,8066262,Eu,2.0,,
75.97,6492,Gd,2.0,,
