mc,counts,ion,charge,ion2,charge2
1.01,5653603,H,1.0,,
2.03,15419,H2,1.0,,
3.04,104,H3,1.0,,
6.03,26540445,C,2.0,,
6.47,295189,C,2.0,,
6.95,8948831,N,2.0,,
7.47,44081,N,2.0,,
7.98,34120775,O,2.0,,
9.0,54912,O,2.0,,
9.323333333333334,39075232,Si,3.0,,
9.716666666666667,1434180,Si,3.0,,
10.05,1103597,Si,3.0,,
10.53,266878,NSi,4.0,,
10.74,16334,NSi,4.0,,
10.79,880,NSi,4.0,,
11.04,748662,OSi,4.0,CO2,4.0
11.2,40025,OSi,4.0,HOSi,4.0
11.45,22232,OSi,4.0,HOSi,4.0
11.52,1878,OSi,4.0,CO2,4.0
11.72,5242,HTi,4.0,HOSi,4.0
11.98,98600963,Mg,2.0,C,1.0
12.02,33338,OOO,4.0,,
12.26,31498,HTi,4.0,H2Ti,4.0
12.45,277,H2Ti,4.0,,
12.51,10004229,Mg,2.0,HTi,4.0
12.73,3392,HTi,4.0,H2Ti,4.0
12.98,10729462,Mg,2.0,C,1.0
13.74,2470,FeH,4.0,,
14.02,95255213,Si,2.0,N,1.0
14.28,47143,FeH,4.0,NSi,3.0
14.383333333333335,16670,NSi,3.0,,
14.47,917,FeH,4.0,,
14.51,3983812,Si,2.0,,
14.616666666666665,682888,OSi,3.0,NSi,3.0
14.706666666666665,12654,CO2,3.0,N2O,3.0
14.8,175,FeH,4.0,,
14.95,54527,O2Si,4.0,,
15.03,2754244,Si,2.0,N,1.0
15.21,16126,NTi,4.0,O2Si,4.0
15.283333333333333,1845,OSi,3.0,NTi,4.0
15.373333333333333,1867341,Ti,3.0,OSi,3.0
15.46,129780,NTi,4.0,O2Si,4.0
15.51,53700,OTi,4.0,NTi,4.0
15.616666666666665,203,HOSi,3.0,,
15.706666666666665,2065522,Ti,3.0,OTi,4.0
15.79,582,NTi,4.0,,
15.95,70467974,O,1.0,Ti,3.0
16.2,44511,OTi,4.0,OTi,4.0
16.28,64,NTi,4.0,,
16.363333333333333,1790091,Ti,3.0,HTi,3.0
16.52,50858,OTi,4.0,OTi,4.0
16.666666666666668,2879,HTi,3.0,H2Ti,3.0
16.71666666666667,1318293,Ti,3.0,OOO,3.0
16.76,94,OTi,4.0,,
16.96,160901,HO,1.0,HTi,3.0
17.37333333333333,28,H2Ti,3.0,,
17.52,51923,FeO,4.0,NSi2,4.0
17.7,2296,NSi2,4.0,NSi2,4.0
17.74,359,FeHO,4.0,NSi2,4.0
18.02,2096401,Fe,3.0,FeO,4.0
18.22,14271,FeO,4.0,FeHO,4.0
18.30333333333333,3092,FeH,3.0,NSi2,4.0
18.45,173,C3,2.0,C3,2.0
18.51,2255,FeO,4.0,FeO,4.0
18.636666666666667,21245283,Fe,3.0,,
18.79,28,FeO,4.0,,
18.97,75391530,F,1.0,FeH,3.0
19.04,584619,Fe,3.0,HO,1.0
19.2,129,O3Si,4.0,,
19.32333333333333,1365,FeH,3.0,,
19.383333333333333,72896,Fe,3.0,,
19.53,3451,O2Ti,4.0,O3Si,4.0
19.7,2777,O2Ti,4.0,FeH,3.0
20.0,65377,O2Si,3.0,NTi,3.0
20.03,23222,O2Ti,4.0,,
20.313333333333333,23575,NTi,3.0,O2Si,3.0
20.48,1920,O2Ti,4.0,C2O,2.0
20.52,194,C2O,2.0,O2Ti,4.0
20.616666666666667,69,NTi,3.0,,
20.686666666666667,258392,NTi,3.0,OTi,3.0
20.95,439216,NSi,2.0,OTi,3.0
21.32333333333333,445574,OTi,3.0,NTi,3.0
21.52,23561,NSi,2.0,NSi,2.0
21.636666666666667,58,NTi,3.0,,
21.67666666666667,39141,OTi,3.0,OTi,3.0
22.01,1132669,OSi,2.0,OTi,3.0
22.333333333333332,100,OTi,3.0,,
22.46,268,CO2,2.0,NSi,2.0
22.53,61302,OSi,2.0,HOSi,2.0
22.71666666666667,85,OTi,3.0,,
22.96,5455669,Ti,2.0,OSi,2.0
23.02,1925,OSi,2.0,CO2,2.0
23.363333333333333,56057,FeO,3.0,NSi2,3.0
23.47,102,OSi,2.0,,
23.51,4955931,Ti,2.0,HTi,2.0
23.636666666666667,1337,NSi2,3.0,FeHO,3.0
23.686666666666667,1018,NSi2,3.0,,
23.97,184624579,Mg,1.0,Ti,2.0
24.05,57,OSi,2.0,,
24.28333333333333,2525,FeHO,3.0,,
24.313333333333333,60,NSi2,3.0,NSi2,3.0
24.37333333333333,8324,FeO,3.0,,
24.48,3781967,Ti,2.0,HTi,2.0
24.55,49,H2Ti,2.0,,
24.64666666666667,810,FeO,3.0,FeHO,3.0
24.706666666666667,1265,FeO,3.0,,
24.95,3665048,Ti,2.0,C2,1.0
25.0,16952958,Mg,1.0,H2Ti,2.0
25.05,7749,HTi,2.0,C2,1.0
25.37333333333333,2045,O3Si,3.0,,
25.5,41,H2Ti,2.0,,
25.55,4048,HTi,2.0,,
25.71666666666667,76,O3Si,3.0,,
25.96,151123,CN,1.0,C2,1.0
26.05,18820021,Mg,1.0,O2Ti,3.0
26.363333333333333,3026,O2Ti,3.0,,
26.51,118,NTi2,4.0,,
26.71666666666667,29759,O2Ti,3.0,,
26.75,101,NTi2,4.0,,
26.78,113,NTi2,4.0,,
27.0,3283800,Fe,2.0,O2Ti,3.0
27.23,2005,NTi2,4.0,NTi2,4.0
27.383333333333333,2063,O2Ti,3.0,O2Ti,3.0
27.46,12929,NTi2,4.0,FeH,2.0
27.51,183,NTi2,4.0,NTi2,4.0
27.7,31,NTi2,4.0,,
27.77,1894,NTi2,4.0,NTi2,4.0
27.99,102722091,Fe,2.0,Si,1.0
28.05,884,NTi2,4.0,NTi2,4.0
28.22,69,NTi2,4.0,,
28.3,61,NTi2,4.0,,
28.48,61098,FeH,2.0,NTi2,4.0
28.52,1243182,Fe,2.0,,
28.96,169944,Fe,2.0,N2,1.0
29.01,2312310,Si,1.0,FeH,2.0
29.05,432,N2,1.0,,
29.54,191,FeH,2.0,,
30.0,1795741,Si,1.0,O2Si,2.0
30.05,29641,NTi,2.0,,
30.46,111,NTi,2.0,,
30.55,25047,NTi,2.0,O2Si,2.0
31.0,389905,NTi,2.0,OTi,2.0
31.05,145,O2Si,2.0,,
31.5,94516,OTi,2.0,NTi,2.0
31.53,17809,NTi,2.0,,
31.97,741261,OTi,2.0,,
32.0,83,NTi,2.0,,
32.03,1460975,O2,1.0,NTi,2.0
32.45,158,OTi,2.0,,
32.49,59551,OTi,2.0,,
32.54,80,NTi,2.0,,
32.95,6490,HO2,1.0,,
32.99,59035,OTi,2.0,OTi,2.0
33.5,112,OTi,2.0,,
34.04,5961,O2,1.0,O2,1.0
34.64666666666666,210,O3Si2,3.0,,
34.97,44545,FeO,2.0,,
35.03,37248,NSi2,2.0,,
35.38333333333333,134,NTi2,3.0,,
35.47,149,NSi2,2.0,,
35.52,3817,NSi2,2.0,NSi2,2.0
35.61666666666667,233,NTi2,3.0,NTi2,3.0
35.96,3557,NTi2,3.0,NSi2,2.0
36.04,608960,FeO,2.0,C3,1.0
36.28333333333334,896,NTi2,3.0,NTi2,3.0
36.333333333333336,64,NTi2,3.0,,
36.36333333333334,974,NTi2,3.0,,
36.55,20588,FeO,2.0,FeHO,2.0
36.656666666666666,246,NTi2,3.0,NTi2,3.0
36.70666666666666,11039,NTi2,3.0,NTi2,3.0
36.95,4283,FeO,2.0,NTi2,3.0
37.03,1338,FeO,2.0,NTi2,3.0
37.28333333333334,666,NTi2,3.0,NTi2,3.0
37.32333333333334,808,NTi2,3.0,,
37.47,41,FeO,2.0,,
37.666666666666664,63,NTi2,3.0,,
37.70666666666666,59,NTi2,3.0,,
37.97,27,NTi2,3.0,,
38.0,3463,O3Si,2.0,,
38.53,173,O3Si,2.0,,
38.98,5243,O2Ti,2.0,O3Si,2.0
39.52,4102,O2Ti,2.0,,
39.96,1114874,CSi,1.0,O2Ti,2.0
40.04,18386,C2O,1.0,,
40.53,3623,O2Ti,2.0,,
40.96,69812,CSi,1.0,CSi,1.0
41.97,703899,NSi,1.0,CSi,1.0
42.98,387,CSi,1.0,,
43.02,36701,NSi,1.0,NSi,1.0
43.96,1823262,OSi,1.0,N2O,1.0
44.01,22414,NSi,1.0,,
44.05,31462,CO2,1.0,NSi,1.0
44.95,105285,OSi,1.0,HOSi,1.0
45.03,148,NSi,1.0,N2O,1.0
45.98,2777913,Ti,1.0,OSi,1.0
46.98,2871051,Ti,1.0,,
47.04,10950,HTi,1.0,HOSi,1.0
48.0,31622458,Ti,1.0,OOO,1.0
48.95,71,H2Ti,1.0,,
49.05,2519558,Ti,1.0,HTi,1.0
50.0,1911530,Ti,1.0,HTi,1.0
50.05,895,H2Ti,1.0,OOO,1.0
50.96,7024,HTi,1.0,H2Ti,1.0
50.99,559412,Pd,2.0,,
51.96,48,H2Ti,1.0,,
51.99,4738404,Pd,2.0,Dy,3.0
52.48,9828993,Pd,2.0,,
52.656666666666666,36449,Dy,3.0,,
52.96,13421211,Pd,2.0,,
53.03,154,NTi2,2.0,,
53.29333333333334,701833,Dy,3.0,,
53.45,183,NTi2,2.0,,
