mc,counts,ion,charge,ion2,charge2
0.97,3874925,H,1.0,,
2.04,11075,H2,1.0,,
2.99,923540,Li,2.0,H3,1.0
3.55,10958498,Li,2.0,,
5.98,3505519,C,2.0,Li,1.0
6.45,21308,C,2.0,,
7.01,19924513,Li,1.0,,
7.05,10068161,N,2.0,,
7.55,37633,N,2.0,,
8.0,59600327,O,2.0,,
8.96,112107,O,2.0,,
10.95,12107,N2O,4.0,,
11.0,5850,CO2,4.0,,
11.28,99,CO2,4.0,N2O,4.0
12.0,304562,OOO,4.0,,
12.05,1205378,C,1.0,,
12.48,983,OOO,4.0,,
12.55,1651,OOO,4.0,OOO,4.0
12.98,12990,C,1.0,,
13.8,2808,FeH,4.0,,
14.02,17358864,N,1.0,,
14.29,50897,FeH,4.0,,
14.47,802,FeH,4.0,,
14.666666666666666,17452,N2O,3.0,CO2,3.0
14.73,137,FeH,4.0,,
15.0,69866,N,1.0,CO2,3.0
16.0,134152486,O,1.0,S,2.0
16.23,24116,HZn,4.0,CuH2,4.0
16.45,390541,S,2.0,CuH,4.0
16.616666666666667,2103,OOO,3.0,OOO,3.0
16.71,17156,HZn,4.0,CuH2,4.0
16.95,1821878,S,2.0,,
17.01,200587,HO,1.0,HZn,4.0
17.26,8554,HZn,4.0,,
17.52,77757,FeO,4.0,,
17.72,292,FeHO,4.0,,
17.76,412,HZn,4.0,,
17.96,1282444,FeO,4.0,O,1.0
18.02,1699,H2O,1.0,FeO,4.0
18.05,763756,Fe,3.0,,
18.22,30108,FeO,4.0,FeHO,4.0
18.343333333333334,2537,FeH,3.0,,
18.54,6537,FeO,4.0,FeO,4.0
18.64666666666667,14916537,Fe,3.0,,
18.7,60,FeO,4.0,,
18.98,46962,FeH,3.0,HO,1.0
19.03,272657,Fe,3.0,,
19.293333333333333,1185,FeH,3.0,,
19.383333333333333,45317,Fe,3.0,,
19.636666666666667,153,FeH,3.0,,
19.73,1316559,CuO,4.0,,
20.02,251,C2O,2.0,,
20.24,425111,CuO,4.0,CuO,4.0
20.72,966,CuO,4.0,,
21.293333333333333,60818,CuH,3.0,,
21.53,40232,FeS,4.0,,
21.616666666666667,459,CuH2,3.0,,
21.666666666666668,22128,HZn,3.0,,
21.78,375,FeS,4.0,,
21.96,702242,FeS,4.0,CO2,2.0
22.05,49383,CuH,3.0,N2O,2.0
22.26,6995,FeS,4.0,,
22.3,39391,FeS,4.0,HZn,3.0
22.383333333333333,198,CuH2,3.0,,
22.48,295,FeS,4.0,N2O,2.0
22.55,31043,FeS,4.0,FeS,4.0
22.71666666666667,2933,HZn,3.0,,
22.75,616,FeS,4.0,,
22.97,64550390,Na,1.0,FeS,4.0
23.02,9710,HZn,3.0,,
23.28333333333333,49623,FeO,3.0,,
23.62666666666667,223,FeHO,3.0,,
23.69666666666667,414,HZn,3.0,,
23.95,517745,OOO,2.0,,
24.0,1023037,FeO,3.0,C2,1.0
24.03,157,FeO,3.0,,
