mc,counts,ion,charge,ion2,charge2
1.03,7276376,H,1.0,,
2.01,75016,H2,1.0,,
3.04,2898,H3,1.0,,
5.98,2155655,C,2.0,,
6.46,23973,C,2.0,,
6.97,2781572,N,2.0,,
7.49,11527,N,2.0,,
7.97,5188655,O,2.0,,
9.03,8000,O,2.0,,
11.05,856,N2O,4.0,CO2,4.0
12.0,1360272,C,1.0,OOO,4.0
13.01,12233,C,1.0,,
13.99,4346172,N,1.0,,
14.706666666666665,752,N2O,3.0,CO2,3.0
14.96,17476,N,1.0,,
15.95,7982525,O,1.0,,
15.98,2031,OOO,3.0,,
17.0,106488,HO,1.0,,
17.97,15987,O,1.0,,
18.04,2693,H2O,1.0,C3,2.0
18.98,290,HO,1.0,H3O,1.0
19.97,149,C2O,2.0,,
22.05,1174,N2O,2.0,CO2,2.0
23.97,9365,C2,1.0,OOO,2.0
25.0,88,C2,1.0,,
25.03,96,C2,1.0,,
25.95,18363,CN,1.0,,
26.3,1277202,OY,4.0,,
26.78,2333,OY,4.0,,
26.96,301,CN,1.0,CN,1.0
28.04,37795,N2,1.0,,
29.03,300,N2,1.0,N2,1.0
32.0,108852,O2,1.0,,
33.03,2639,HO2,1.0,,
33.97,217,O2,1.0,,
34.02,352,O2,1.0,HHOO,1.0
35.01,1248167,OY,3.0,,
35.71666666666666,1923,OY,3.0,,
36.03,83,C3,1.0,,
40.04,309,C2O,1.0,,
43.96,1226,N2O,1.0,,
44.05,913,CO2,1.0,,
44.52,218181807,Y,2.0,,
48.01,4410,OOO,1.0,,
48.54,1583319,OY2,4.0,,
49.0,3039,OY2,4.0,,
52.49,1480387,OY,2.0,,
53.55,3306,OY,2.0,,
64.67666666666668,1154508,OY2,3.0,,
65.32333333333332,2968,OY2,3.0,,
89.0,139636382,Y,1.0,,
96.95,2045085,OY2,2.0,,
98.0,3571,OY2,2.0,,
105.03,2902759,OY,1.0,,
106.96,5813,OY,1.0,,
193.99,3298573,OY2,1.0,,
195.97,6614,OY2,1.0,,
