mc,counts,ion,charge,ion2,charge2
0.95,24058727,H,1.0,,
2.0,331965,H2,1.0,,
3.02,14744,H3,1.0,,
5.99,2132838,C,2.0,,
6.47,23737,C,2.0,,
6.98,6579289,N,2.0,,
7.51,31080,N,2.0,,
7.99,140934373,O,2.0,,
9.05,18668255,Al,3.0,O,2.0
10.7,3206444,AlO,4.0,,
10.99,60061,CO2,4.0,N2O,4.0
11.22,616,CO2,4.0,N2O,4.0
11.28,11312,AlO,4.0,AlH2O,4.0
11.45,75,CO2,4.0,,
11.51,153,CO2,4.0,N2O,4.0
11.8,12294,HTi,4.0,,
12.01,7042207,OOO,4.0,C,1.0
12.23,305,H2Ti,4.0,,
12.29,121527,HTi,4.0,,
12.47,40202,OOO,4.0,OOO,4.0
12.73,7272,HTi,4.0,H2Ti,4.0
12.96,12140,C,1.0,H2Ti,4.0
13.49,53968236,Al,2.0,,
14.02,12900564,N,1.0,,
14.293333333333335,3651786,AlO,3.0,,
14.656666666666666,75869,CO2,3.0,N2O,3.0
14.77,1609077,AlO2,4.0,,
15.04,67847,N,1.0,NTi,4.0
15.25,3077,AlO2,4.0,,
15.283333333333333,525351,Ti,3.0,NTi,4.0
15.333333333333334,139,CO2,3.0,N2O,3.0
15.45,134159,OTi,4.0,,
15.51,48308,NTi,4.0,,
15.686666666666666,501716,Ti,3.0,HTi,3.0
15.75,2467,NTi,4.0,NTi,4.0
15.79,100169,OTi,4.0,,
16.0,14313321,Ti,3.0,OOO,3.0
16.04,260989779,O,1.0,OTi,4.0
16.23,211,OTi,4.0,,
16.27,213979,HZn,4.0,OTi,4.0
16.333333333333332,617422,Ti,3.0,HTi,3.0
16.5,72038,OTi,4.0,,
16.55,2480,OTi,4.0,,
16.64666666666667,413019,Ti,3.0,OOO,3.0
16.71666666666667,8445,HTi,3.0,,
16.78,73532,HZn,4.0,OTi,4.0
16.99,9740,HZn,4.0,H2Ti,3.0
17.04,3887760,HO,1.0,HTi,3.0
17.26,48272,HZn,4.0,,
17.363333333333333,230,H2Ti,3.0,OOO,3.0
17.48,218967,Al2O,4.0,,
17.75,1120,HZn,4.0,,
17.99,670417,O,1.0,H2O,1.0
19.05,12780,HO,1.0,H3O,1.0
19.52,26015,O2Ti,4.0,,
19.616666666666667,1399192,AlO2,3.0,,
19.78,30931,O2Ti,4.0,,
20.0,237860,O2Ti,4.0,NTi,3.0
20.2,54,O2Ti,4.0,,
20.23,72,O2Ti,4.0,,
20.29,30894,O2Ti,4.0,AlO2,3.0
20.47,25085,O2Ti,4.0,O2Ti,4.0
20.51,540,O2Ti,4.0,,
20.64666666666667,31858,NTi,3.0,,
20.71666666666667,109799,OTi,3.0,O2Ti,4.0
20.75,63,O2Ti,4.0,,
20.95,83455,OTi,3.0,,
21.01,3701,NTi,3.0,NTi,3.0
21.32333333333333,1378220,OTi,3.0,,
21.363333333333333,3503,NTi,3.0,OTi,3.0
21.54,4720591,AlO,2.0,,
21.62666666666667,112607,HZn,3.0,,
21.666666666666668,64984,OTi,3.0,,
21.71666666666667,271,OTi,3.0,,
22.0,199657,OTi,3.0,CO2,2.0
22.293333333333333,57864,HZn,3.0,OTi,3.0
22.5,17836,AlO,2.0,AlH2O,2.0
22.62666666666667,190,OTi,3.0,,
22.686666666666667,8472,HZn,3.0,,
22.97,1773264,Ti,2.0,HZn,3.0
23.363333333333333,298048,Al2O,3.0,,
23.48,1593252,Ti,2.0,HTi,2.0
23.69666666666667,1782,HZn,3.0,,
23.97,475,Al2O,3.0,,
24.02,22150204,Ti,2.0,OOO,2.0
24.2,19385,Al3O,4.0,,
24.46,1328626,Ti,2.0,HTi,2.0
24.77,11,Al3O,4.0,,
24.97,1179888,Ti,2.0,OOO,2.0
25.04,49081,OOO,2.0,OOO,2.0
25.51,13126,HTi,2.0,,
25.55,419,H2Ti,2.0,,
25.98,35102,O2Ti,3.0,H2Ti,2.0
26.05,19519,CN,1.0,OOO,2.0
26.3,8384806,OY,4.0,,
26.343333333333334,23034,O2Ti,3.0,,
26.64666666666667,69,O2Ti,3.0,,
26.67666666666667,334726,O2Ti,3.0,O2Ti,3.0
26.75,14523,OY,4.0,,
26.99,21050,O2Ti,3.0,NTi2,4.0
27.05,35619262,Al,1.0,CN,1.0
27.26,218,NTi2,4.0,NTi2,4.0
27.333333333333332,1188,O2Ti,3.0,O2Ti,3.0
27.37333333333333,15961,O2Ti,3.0,,
27.5,1384,NTi2,4.0,,
27.62666666666667,63,O2Ti,3.0,O2Ti,3.0
27.74,148,NTi2,4.0,NTi2,4.0
27.95,34,O2Ti,3.0,,
27.99,851959,AlH,1.0,N2,1.0
28.03,147,NTi2,4.0,O2Ti,3.0
28.98,30394,AlH2,1.0,,
29.04,1275384,AlY,4.0,N2,1.0
29.54,2133757,AlO2,2.0,,
29.97,6020,NTi,2.0,,
30.47,10155,NTi,2.0,AlO2,2.0
30.5,4719,AlO2,2.0,NTi,2.0
31.03,240575,OTi,2.0,NTi,2.0
31.45,160744,OTi,2.0,NTi,2.0
31.97,12159094,Zn,2.0,OTi,2.0
32.04,44074775,O2,1.0,,
32.29333333333334,17625,Al3O,3.0,,
32.49,145360,Zn2,4.0,Zn2,4.0
32.52,269355,HZn,2.0,OTi,2.0
32.76,20791,Zn2,4.0,Zn2,4.0
32.97,9309859,Zn,2.0,HO2,1.0
33.04,41,Al3O,3.0,,
33.29,10318,Zn2,4.0,Zn2,4.0
33.52,1169880,Zn,2.0,HZn,2.0
33.74,9239,Zn2,4.0,Zn2,4.0
34.01,5697357,Zn,2.0,O2,1.0
34.21,149,Zn2,4.0,,
34.29,113,Zn2,4.0,,
34.47,79572,HZn,2.0,Zn2,4.0
34.51,472,Zn2,4.0,,
35.01,8954746,OY,3.0,Al2O,2.0
35.05,2718,HO2,1.0,,
35.47,1980,HZn,2.0,,
35.63666666666666,14900,OY,3.0,,
35.96,124,NTi2,3.0,,
35.99,1067,Al2O,2.0,O2,1.0
36.05,92,HHOO,1.0,,
36.303333333333335,106,NTi2,3.0,,
36.373333333333335,83,NTi2,3.0,,
36.70666666666666,1018,NTi2,3.0,,
36.96,91,NTi2,3.0,,
37.02,169386,Se,2.0,NTi2,3.0
37.333333333333336,97,NTi2,3.0,,
37.38333333333333,98,NTi2,3.0,,
37.95,1693057,Se,2.0,,
38.55,1171885,Se,2.0,,
38.64666666666666,1009129,AlY,3.0,,
39.0,4321578,Se,2.0,O2Ti,2.0
39.47,37414,O2Ti,2.0,,
39.97,9606907,Se,2.0,O2Ti,2.0
40.03,1302,C2O,1.0,O2Ti,2.0
40.55,28345,O2Ti,2.0,O2Ti,2.0
40.96,31658,O2Ti,2.0,O2Ti,2.0
40.99,1710313,Se,2.0,,
41.02,810,O2Ti,2.0,,
41.51,132,O2Ti,2.0,O2Ti,2.0
