mc,counts,ion,charge,ion2,charge2
1.0,14960771,H,1.0,,
1.96,89539,H2,1.0,,
2.97,2952394,Li,2.0,H3,1.0
3.46,36347655,Li,2.0,,
6.04,9535266,C,2.0,Li,1.0
6.5,54769,C,2.0,,
7.03,121157390,N,2.0,Li,1.0
7.47,203890,N,2.0,,
8.01,58183102,O,2.0,,
8.95,110572,O,2.0,,
10.97,8678,CO2,4.0,,
11.03,216974,N2O,4.0,,
11.2,1219,N2O,4.0,CO2,4.0
11.26,948,N2O,4.0,,
11.47,42,CO2,4.0,,
11.52,454,N2O,4.0,,
11.55,24,CO2,4.0,,
12.0,30911752,Mg,2.0,C,1.0
12.47,3116919,Mg,2.0,OOO,4.0
12.95,4633630,Mg,2.0,,
13.04,33966,C,1.0,,
13.97,97634882,N,1.0,,
14.626666666666667,262980,N2O,3.0,,
14.676666666666666,10835,CO2,3.0,,
14.97,394781,N,1.0,N2O,3.0
15.333333333333334,31,CO2,3.0,,
15.373333333333333,575,N2O,3.0,,
16.01,331237,OOO,3.0,,
16.05,100315677,O,1.0,,
16.64666666666667,610,OOO,3.0,,
16.67666666666667,462,OOO,3.0,,
16.71666666666667,538,OOO,3.0,,
17.05,656604,HO,1.0,,
17.96,213710,O,1.0,H2O,1.0
18.98,1318,HO,1.0,,
19.04,321,H3O,1.0,,
20.0,912,C2O,2.0,,
20.04,19,H2O,1.0,,
22.02,368566,N2O,2.0,CO2,2.0
22.54,2950,N2O,2.0,N2O,2.0
22.96,60,CO2,2.0,CO2,2.0
23.01,812,N2O,2.0,,
23.99,49170399,Mg,1.0,C2,1.0
24.03,410730,OOO,2.0,,
24.98,6232947,Mg,1.0,OOO,2.0
26.04,7108243,Mg,1.0,CN,1.0
27.0,2923,CN,1.0,CN,1.0
27.97,5004592,N2,1.0,,
28.2,174345,BrO2,4.0,,
28.23,246540,BrO2,4.0,,
28.72,1524,BrO2,4.0,BrO2,4.0
28.8,539,BrO2,4.0,,
28.99,40200,N2,1.0,N2,1.0
29.96,92,N2,1.0,,
31.99,3773712,O2,1.0,,
32.97,131741,OSn,4.0,,
33.04,89388,HO2,1.0,,
33.49,288731,OSn,4.0,OSn,4.0
33.76,87482,OSn,4.0,,
33.95,337787,OSn,4.0,OSn,4.0
33.99,7565,O2,1.0,,
34.05,9767,O2,1.0,HHOO,1.0
34.28,158,OSn,4.0,,
34.45,39003,OSn,4.0,,
34.53,623,OSn,4.0,,
34.98,240,HO2,1.0,OSn,4.0
35.03,58501,OSn,4.0,HO2,1.0
35.51,99,OSn,4.0,,
36.02,96,C3,1.0,,
37.45,83846,As2,4.0,,
37.55,24922124,As,2.0,,
37.64666666666666,218498,BrO2,3.0,,
37.71666666666666,168897,BrO2,3.0,,
38.31333333333333,1223,BrO2,3.0,BrO2,3.0
38.38333333333333,295,BrO2,3.0,,
40.01,1514,C2O,1.0,,
43.95,657435,N2O,1.0,,
44.02,133925,OSn,3.0,CO2,1.0
44.64666666666666,333,OSn,3.0,,
44.70666666666666,176557,OSn,3.0,,
45.0,96661,OSn,3.0,N2O,1.0
45.03,2638,N2O,1.0,,
45.28333333333334,322101,OSn,3.0,OSn,3.0
45.656666666666666,178,OSn,3.0,,
46.0,57763,OSn,3.0,N2O,1.0
46.46,83073735,Nb,2.0,,
46.61666666666667,43482,OSn,3.0,OSn,3.0
47.343333333333334,101,OSn,3.0,,
48.05,662489,OOO,1.0,,
49.5,190147,AuH,4.0,,
49.76,4124,AuH2,4.0,,
49.96,115441,As2,3.0,OOO,1.0
50.01,1316,OOO,1.0,,
50.05,1336,OOO,1.0,,
52.79,1341354,AuN,4.0,,
53.02,6124,AuN,4.0,,
56.25,5441,As3,4.0,,
56.29,138090,AuN2,4.0,,
56.47,653,AuN2,4.0,,
56.52,581190,BrO2,2.0,BrO2,2.0
57.47,1361,BrO2,2.0,BrO2,2.0
57.51,1292,BrO2,2.0,BrO2,2.0
57.96,9158882,Sn,2.0,,
59.02,15140177,Sn,2.0,,
59.5,5358253,Sn,2.0,,
60.04,20186914,Sn,2.0,,
61.0,2866017,Sn,2.0,,
61.95,3489111,Sn,2.0,,
65.96,400218,OSn,2.0,AuH,3.0
66.30333333333333,4411,AuH2,3.0,,
66.5,15202474,Cs,2.0,,
67.0,409,OSn,2.0,,
67.05,376666,OSn,2.0,,
67.49,129133,OSn,2.0,,
67.95,643,OSn,2.0,,
67.98,462979,OSn,2.0,,
68.53,255,OSn,2.0,,
68.97,61274,OSn,2.0,,
69.03,986,OSn,2.0,,
69.98,89628,OSn,2.0,OSn,2.0
70.34333333333333,1713929,AuN,3.0,,
70.67666666666668,7355,AuN,3.0,,
70.97,153,OSn,2.0,,
75.05,13038680,As,1.0,AuN2,3.0
75.32333333333332,1462,AuN2,3.0,AuN2,3.0
81.01,149532725,Br,1.0,Br,1.0
85.0,35987534,Rb,1.0,,
86.95,13856697,Rb,1.0,,
92.99,43198333,Nb,1.0,,
98.5,38006235,Au,2.0,,
99.01,313192,AuH,2.0,,
99.54,5857,AuH2,2.0,,
99.99,94,As4,3.0,,
105.51,2012000,AuN,2.0,,
106.04,8979,AuN,2.0,,
112.49,298446,AuN2,2.0,,
112.53,7119,As3,2.0,,
112.96,545889,BrO2,1.0,AuN2,2.0
113.02,561287,BrO2,1.0,AuN2,2.0
114.96,3283,BrO2,1.0,BrO2,1.0
115.03,1105,BrO2,1.0,,
115.95,4854229,Sn,1.0,,
118.02,7872912,Sn,1.0,,
118.97,2732719,Sn,1.0,,
119.96,10093479,Sn,1.0,,
121.95,1518997,Sn,1.0,,
123.97,2023673,Sn,1.0,,
132.01,356026,OSn,1.0,,
132.99,24922110,Cs,1.0,,
133.99,589242,OSn,1.0,OSn,1.0
135.03,208278,OSn,1.0,,
136.04,785895,OSn,1.0,OSn,1.0
136.99,439,OSn,1.0,,
138.04,112977,OSn,1.0,OSn,1.0
139.98,135631,OSn,1.0,,
140.05,214,OSn,1.0,,
142.04,282,OSn,1.0,,
150.05,233085,As2,1.0,As4,2.0
197.03,62305293,Au,1.0,,
197.97,559281,AuH,1.0,,
199.0,9795,AuH2,1.0,,
210.99,3725944,AuN,1.0,,
211.95,14980,AuN,1.0,,
224.95,456576,AuN2,1.0,As3,1.0
226.03,3594,AuN2,1.0,AuN2,1.0
300.02,304,As4,1.0,,
