mc,counts,ion,charge,ion2,charge2
1.0,6285177,H,1.0,,
1.98,15322,HH,1.0,,
3.05,5578571,Li,2.0,HHH,1.0
3.45,69806158,Li,2.0,,
5.95,8716348,Li,1.0,,
6.0,4655038,C,2.0,,
6.51,51770,C,2.0,,
6.96,109093895,Li,1.0,LiH,1.0
7.04,8869181,N,2.0,,
7.54,35618,N,2.0,,
7.98,272817,LiH,1.0,,
8.03,189088789,O,2.0,LiHH,1.0
8.95,1963,LiHH,1.0,,
9.02,378950,O,2.0,,
12.0,2513729,C,1.0,,
12.97,12228,HC,1.0,,
13.03,42618,C,1.0,CH,1.0
14.03,14078432,N,1.0,CH,1.0
14.99,134189,N,1.0,HN,1.0
15.95,326014898,O,1.0,,
15.99,577,NHH,1.0,HN,1.0
17.01,1589079,OH,1.0,HO,1.0
18.01,683567,O,1.0,LiC,1.0
19.01,252196,LiC,1.0,OH,1.0
19.98,54097,LiN,1.0,LiC,1.0
20.98,197,LiN,1.0,,
21.04,642405,LiN,1.0,,
22.03,1278441,LiO,1.0,LiN,1.0
22.96,15973874,LiO,1.0,LiHO,1.0
23.98,119632,LiHO,1.0,CC,1.0
24.99,32672,LiO,1.0,LiHHO,1.0
25.03,58,HCC,1.0,,
25.95,20073,CN,1.0,,
26.04,30965,NC,1.0,LiHO,1.0
26.98,435,CN,1.0,NC,1.0
27.05,351,NC,1.0,,
27.95,761557,CO,1.0,NN,1.0
28.05,758794,OC,1.0,,
29.01,20780,OC,1.0,CO,1.0
29.05,538,HNN,1.0,,
29.97,1471,CO,1.0,CHO,1.0
30.01,4591226,ON,1.0,NO,1.0
31.0,24124,NHO,1.0,ON,1.0
31.05,9765,NO,1.0,LiCC,1.0
31.96,33630366,OO,1.0,ON,1.0
32.96,459099,OHO,1.0,HOO,1.0
33.98,2467,OHHO,1.0,LiNN,1.0
34.04,134753,OO,1.0,OO,1.0
34.99,11999,LiNN,1.0,OHO,1.0
35.05,423,HOO,1.0,,
35.96,53,LiNN,1.0,,
36.0,136,OO,1.0,CCC,1.0
36.03,40,LiNN,1.0,,
37.98,82,NCC,1.0,,
38.04,395503,LiOO,1.0,,
38.97,4949028,LiOO,1.0,,
39.95,3503,OCC,1.0,LiOO,1.0
40.05,785,LiOO,1.0,,
41.04,20098,LiOO,1.0,LiOO,1.0
41.96,893,NNN,1.0,,
43.99,216372,COO,1.0,,
44.05,24888,ONN,1.0,,
44.51,235576894,Y,2.0,,
44.97,2688,COO,1.0,HNNO,1.0
45.05,82,ONN,1.0,,
45.96,894,COO,1.0,COO,1.0
46.0,482969,NOO,1.0,,
46.04,57,ONN,1.0,,
46.51,78525646,Nb,2.0,,
46.98,1924,NOO,1.0,,
47.98,1945,NOO,1.0,NOO,1.0
48.03,14071000,OOO,1.0,,
49.95,29080,OOO,1.0,OHHOO,1.0
50.05,56377,OOO,1.0,OOO,1.0
51.05,3585,LiNNO,1.0,,
51.95,59,OOO,1.0,,
52.02,124,OOO,1.0,OOO,1.0
55.96,152,CNNO,1.0,,
58.0,316,NNNO,1.0,,
60.04,11198,ONNO,1.0,,
61.04,83,ONNO,1.0,ONNO,1.0
61.98,69,ONNO,1.0,ONNO,1.0
89.01,157836563,Y,1.0,,
89.98,543917,YH,1.0,,
91.05,3390,YHH,1.0,,
92.0,22,YHHH,1.0,,
92.95,47115376,Nb,1.0,,
94.01,166193,NbH,1.0,,
