mc,counts,ion,charge,ion2,charge2
1.03,3173104,H,1.0,,
1.98,3290,HH,1.0,,
6.0,71913824,C,2.0,,
6.52,799851,C,2.0,,
7.05,5117302,N,2.0,,
7.45,20552,N,2.0,,
8.03,423969344,O,2.0,,
9.04,849633,O,2.0,,
12.02,47463117,C,1.0,,
12.96,158328,CH,1.0,HC,1.0
13.05,527901,C,1.0,,
13.97,9478252,N,1.0,HC,1.0
14.03,371,CHH,1.0,,
15.04,61366,N,1.0,NH,1.0
15.98,642377840,O,1.0,HN,1.0
16.04,86,NHH,1.0,NH,1.0
16.96,977561,OH,1.0,,
17.01,852768,HO,1.0,,
17.99,1292022,O,1.0,HHO,1.0
19.02,3676,OH,1.0,HO,1.0
24.02,2321948,CC,1.0,,
24.96,245378,V,2.0,CC,1.0
25.01,33187,CC,1.0,HCC,1.0
25.5,73042567,V,2.0,,
25.97,480194,NC,1.0,CN,1.0
26.04,81,HCC,1.0,,
26.95,900,CN,1.0,,
26.99,2476,CN,1.0,,
27.03,3885,NC,1.0,NC,1.0
27.97,14656950,CO,1.0,NN,1.0
28.05,14141601,OC,1.0,,
28.95,320102,CO,1.0,OC,1.0
29.04,62741,CHO,1.0,NN,1.0
29.95,3102294,NO,1.0,CO,1.0
30.03,3043747,ON,1.0,,
30.95,12674,NO,1.0,CO,1.0
31.02,308,OC,1.0,,
31.05,21666,ON,1.0,NHO,1.0
32.0,6120,NO,1.0,NHHO,1.0
32.05,160012965,OO,1.0,ON,1.0
32.98,599894,OHO,1.0,ON,1.0
33.04,613541,HOO,1.0,NO,1.0
33.98,641314,OO,1.0,OO,1.0
34.05,1395,OHHO,1.0,,
34.95,2440,HOO,1.0,OHO,1.0
35.04,2423,HOO,1.0,OHO,1.0
35.96,194290,CCC,1.0,OO,1.0
36.99,4786,CCC,1.0,CCC,1.0
37.02,2158,CCC,1.0,,
37.95,21468,NCC,1.0,CCC,1.0
38.05,19,CCC,1.0,,
38.96,318,NCC,1.0,NCC,1.0
39.01,238,NCC,1.0,,
39.95,1351932,OCC,1.0,CNN,1.0
40.95,30046,OCC,1.0,OCC,1.0
42.05,3316,OCC,1.0,NNN,1.0
43.01,69,OCC,1.0,OCC,1.0
44.01,9578613,COO,1.0,,
44.04,25829,ONN,1.0,,
44.97,288,ONN,1.0,ONN,1.0
45.02,106532,COO,1.0,,
45.98,38383,COO,1.0,COO,1.0
46.03,1873171,NOO,1.0,CHHOO,1.0
46.96,7739,NOO,1.0,COO,1.0
47.04,200,COO,1.0,,
47.95,3736,NOO,1.0,,
48.03,132496606,OOO,1.0,CCCC,1.0
48.97,344,CCCC,1.0,CCCC,1.0
49.02,104,CCCC,1.0,,
49.98,412620,OOO,1.0,V,1.0
50.01,533867,OOO,1.0,OOO,1.0
51.04,48938865,V,1.0,VH,1.0
51.98,201022,VH,1.0,OCCC,1.0
52.98,3036,OCCC,1.0,OCCC,1.0
53.99,154,OCCC,1.0,,
56.02,1740,CNNO,1.0,,
57.98,181,NNNO,1.0,,
59.99,15744,ONNO,1.0,,
60.97,66,ONNO,1.0,,
61.02,48,ONNO,1.0,,
61.96,6126,VC,1.0,,
62.05,66,ONNO,1.0,ONNO,1.0
62.95,2036776,VC,1.0,,
63.0,78,VC,1.0,,
63.98,22627,VC,1.0,,
64.03,743,VN,1.0,,
65.0,247207,VN,1.0,,
66.02,62890,VO,1.0,VN,1.0
67.03,20587885,VO,1.0,VHO,1.0
67.99,51292,VHO,1.0,VO,1.0
68.96,41512,VO,1.0,VHHO,1.0
70.02,108,VHO,1.0,,
73.95,583,VCC,1.0,,
75.01,196670,VCC,1.0,,
76.01,2197,VCC,1.0,,
76.05,2184,VCC,1.0,,
77.03,10,VCC,1.0,,
79.01,2791,VNN,1.0,,
81.95,39622,VOO,1.0,,
82.99,13181183,VOO,1.0,,
84.01,94,VOO,1.0,,
84.04,81,VOO,1.0,,
84.98,26562,VOO,1.0,VHHOO,1.0
85.05,26418,VOO,1.0,,
85.99,11,VCCC,1.0,,
86.98,51,VOO,1.0,,
87.03,9521,VCCC,1.0,,
87.98,98,VCCC,1.0,,
88.03,240,VCCC,1.0,VCCC,1.0
95.04,1522,VNNO,1.0,,
117.54,475711,U,2.0,,
119.04,67485437,U,2.0,,
204.04,1536970,Pb,1.0,,
204.98,2236,PbH,1.0,,
206.03,26457817,Pb,1.0,,
206.95,24300701,Pb,1.0,PbH,1.0
207.98,57561951,Pb,1.0,PbH,1.0
209.0,99,PbHH,1.0,,
209.05,83830,PbH,1.0,,
210.01,213,PbHH,1.0,,
215.99,48503,PbC,1.0,,
216.96,521,PbC,1.0,,
218.02,839760,PbC,1.0,PbN,1.0
219.05,774863,PbC,1.0,PbC,1.0
219.95,361118,PbO,1.0,PbC,1.0
220.03,1899630,PbC,1.0,PbN,1.0
220.95,20179,PbC,1.0,,
221.0,78846,PbN,1.0,PbHO,1.0
221.97,312,PbN,1.0,,
222.02,6254256,PbO,1.0,PbN,1.0
222.97,18530,PbHO,1.0,,
223.0,5566227,PbO,1.0,,
223.05,730,PbN,1.0,,
223.97,13209928,PbO,1.0,PbO,1.0
224.0,17066,PbHO,1.0,PbHHO,1.0
224.97,11212,PbO,1.0,PbHHO,1.0
225.0,16,PbHO,1.0,,
225.04,40292,PbHO,1.0,,
225.96,26447,PbO,1.0,,
225.99,33,PbHO,1.0,,
226.02,114,PbHHO,1.0,,
226.97,91,PbHO,1.0,,
227.96,4153,PbCC,1.0,,
228.99,36,PbCC,1.0,,
229.02,59,PbCC,1.0,,
230.01,71234,PbCC,1.0,,
231.0,787,PbCC,1.0,,
231.04,66118,PbCC,1.0,PbCC,1.0
231.95,71,PbNN,1.0,,
232.04,156339,PbCC,1.0,PbCC,1.0
232.99,1707,PbCC,1.0,,
233.04,1726,PbCC,1.0,,
234.03,1218,PbNN,1.0,,
234.98,267532,U,1.0,PbNN,1.0
235.96,584,UH,1.0,,
236.01,332820,PbOO,1.0,PbNN,1.0
237.97,43476492,U,1.0,PbOO,1.0
238.04,668,PbOO,1.0,,
239.0,5293145,PbOO,1.0,UH,1.0
240.01,23111,PbOO,1.0,PbOO,1.0
240.05,12358771,PbOO,1.0,PbCCC,1.0
241.01,10431,PbOO,1.0,,
241.04,10497,PbOO,1.0,PbHHOO,1.0
241.98,48,PbOO,1.0,,
242.04,53848,PbOO,1.0,PbOO,1.0
242.99,130,PbCCC,1.0,PbCCC,1.0
243.05,3840,PbCCC,1.0,,
243.99,9274,PbCCC,1.0,PbCCC,1.0
244.95,312,PbCCC,1.0,PbCCC,1.0
246.96,16752,UC,1.0,,
247.97,190,UC,1.0,,
248.01,15,PbNNO,1.0,,
248.95,1574,UN,1.0,,
249.95,606,PbNNO,1.0,,
250.05,2377041,UC,1.0,,
250.98,26442,UC,1.0,,
251.03,156462,UO,1.0,PbNNO,1.0
252.0,222208,UN,1.0,UHO,1.0
252.04,1295,PbNNO,1.0,,
252.96,894,UN,1.0,,
253.01,311,UO,1.0,,
253.95,22117920,UO,1.0,,
255.0,45840,UHO,1.0,,
255.95,114,UHHO,1.0,,
256.02,44312,UO,1.0,,
257.05,87,UHO,1.0,,
258.96,1217,UCC,1.0,,
261.98,170814,UCC,1.0,,
262.97,3798,UCC,1.0,UCC,1.0
263.05,3,UNN,1.0,,
264.01,9,UCC,1.0,,
266.01,2847,UNN,1.0,,
266.96,71547,UOO,1.0,,
269.01,149,UOO,1.0,,
269.05,147,UOO,1.0,,
270.04,10148608,UOO,1.0,,
271.0,63,UCCC,1.0,,
271.95,165,UHHOO,1.0,,
271.98,20343,UOO,1.0,,
272.05,20317,UOO,1.0,,
273.95,11549,UCCC,1.0,UOO,1.0
274.97,109,UCCC,1.0,,
275.02,119,UCCC,1.0,,
275.05,140,UCCC,1.0,,
281.99,1894,UNNO,1.0,,
