mc,counts,ion,charge,ion2,charge2
0.95,2573464,H,1.0,,
2.02,2305,HH,1.0,,
5.99,2541349,C,2.0,,
6.53,28270,C,2.0,,
7.04,2267279,N,2.0,,
7.55,9098,N,2.0,,
7.97,168441017,O,2.0,,
8.98,337553,O,2.0,,
10.313333015441895,29580064,P,3.0,,
12.03,1575628,C,1.0,,
12.96,2398,CH,1.0,,
13.02,2541,HC,1.0,,
13.05,17528,C,1.0,,
13.98,3842842,N,1.0,,
14.05,76,CH,1.0,HC,1.0
15.04,23495,N,1.0,HN,1.0
15.47,64304459,P,2.0,,
15.95,36042642,S,2.0,,
16.05,271679045,O,1.0,,
16.46,303509,S,2.0,,
16.95,1593464,S,2.0,,
17.0,627811,HO,1.0,OH,1.0
18.01,545949,O,1.0,OHH,1.0
19.02,1287,HO,1.0,OH,1.0
23.04,21434824,Na,1.0,,
23.98,2638,CC,1.0,,
24.05,19708,NaH,1.0,,
24.97,31,CC,1.0,,
25.03,116,NaHH,1.0,CC,1.0
25.98,7170,CN,1.0,NC,1.0
26.98,17,CN,1.0,,
27.03,35,NC,1.0,,
27.96,267301,CO,1.0,NN,1.0
28.04,352258,OC,1.0,,
28.98,654,CHO,1.0,NN,1.0
29.02,3911,OC,1.0,,
29.05,2932,CO,1.0,NN,1.0
29.53,64304450,Co,2.0,,
29.98,320311,ON,1.0,OC,1.0
30.04,501222,NO,1.0,CO,1.0
31.01,37301019,P,1.0,NO,1.0
31.99,61089874,S,1.0,ON,1.0
32.05,36216747,OO,1.0,PH,1.0
32.95,605397,S,1.0,OHO,1.0
33.02,116057,HOO,1.0,SH,1.0
33.96,145,SHH,1.0,,
34.01,2701515,S,1.0,SH,1.0
34.05,144894,OO,1.0,OO,1.0
34.97,601,OHO,1.0,OHO,1.0
35.05,30191,NaC,1.0,SH,1.0
36.02,472,NaC,1.0,OO,1.0
37.03,33617,NaN,1.0,,
37.54,48228347,As,2.0,,
38.01,141,NaN,1.0,,
39.01,2495736,NaO,1.0,,
40.03,8556,NaHO,1.0,OCC,1.0
41.01,4998,NaO,1.0,,
42.98,61708,PC,1.0,,
43.98,67235,SC,1.0,PC,1.0
44.02,64178,COO,1.0,ONN,1.0
44.95,78708,PN,1.0,SC,1.0
45.0,31118,W,4.0,SC,1.0
45.05,692,COO,1.0,,
45.45,7990952,W,4.0,,
45.78,4344881,W,4.0,,
45.95,9415087,W,4.0,SN,1.0
46.02,2515230,Mo,2.0,NOO,1.0
46.48,7170596,W,4.0,,
46.95,95,NaCC,1.0,SC,1.0
47.02,9162155,PO,1.0,Mo,2.0
47.51,2556104,Mo,2.0,,
47.95,14413264,OOO,1.0,SO,1.0
48.05,2703460,Mo,2.0,PHO,1.0
48.54,1543306,Mo,2.0,,
48.95,31437,SHO,1.0,PO,1.0
49.01,3927137,Mo,2.0,SO,1.0
50.03,1882125,Mo,2.0,SO,1.0
50.98,83,NaNN,1.0,,
51.04,833,SHO,1.0,SO,1.0
51.96,72,OOO,1.0,OOO,1.0
51.99,564,SO,1.0,,
52.02,46,OOO,1.0,,
54.95,182,PCC,1.0,,
55.0,741317,NaOO,1.0,,
56.05,139,SCC,1.0,,
56.98,1490,NaOO,1.0,,
57.03,1481,NaOO,1.0,,
58.49,1912910,Sb,2.0,,
58.99,37939624,Co,1.0,,
59.05,342,PNN,1.0,,
59.97,463,ONNO,1.0,,
60.03,112842,CoH,1.0,W,3.0
60.45,14235010,Sb,2.0,,
60.616667938232425,12684060,W,3.0,,
61.01,168,CoHH,1.0,,
61.05,6896646,W,3.0,,
61.37333206176758,14806095,W,3.0,,
61.51,10607926,Sb,2.0,,
61.97,11381890,W,3.0,,
62.95,1581437,POO,1.0,,
64.03,2253550,SOO,1.0,,
64.95,3172,POO,1.0,,
65.01,3169,POO,1.0,,
65.04,18983,SOO,1.0,,
65.95,4506,SOO,1.0,,
66.02,104152,SOO,1.0,SOO,1.0
66.96,37,NaNNO,1.0,,
67.04,58,SOO,1.0,SOO,1.0
67.95,202,SOO,1.0,,
67.99,208,SOO,1.0,,
71.03,53369,CoC,1.0,,
72.01,596,CoC,1.0,,
73.0,126082,CoN,1.0,,
73.98,289886,Se,1.0,CoN,1.0
75.0,431,SeH,1.0,PNNO,1.0
75.05,34065325,As,1.0,CoO,1.0
76.01,2952329,Se,1.0,AsH,1.0
76.98,3350,SeH,1.0,AsHH,1.0
77.02,2459641,Se,1.0,CoO,1.0
77.99,2698,SeH,1.0,,
78.02,7555810,Se,1.0,CoHO,1.0
79.02,8348,SeH,1.0,,
79.98,22,SeHH,1.0,,
80.02,15947498,Se,1.0,,
81.01,17595,SeH,1.0,,
82.01,49,SeHH,1.0,,
82.04,3022286,Se,1.0,,
83.0,3324,SeH,1.0,,
83.05,149,CoCC,1.0,,
83.97,231493,Sr,1.0,,
84.98,301,SrH,1.0,,
85.96,3819684,Sr,1.0,,
86.05,262,SeC,1.0,,
86.95,2705816,Sr,1.0,SrH,1.0
87.04,41742,AsC,1.0,CoNN,1.0
87.95,31870276,Sr,1.0,SeN,1.0
88.0,2538,SeC,1.0,,
88.03,3560,SrH,1.0,,
88.98,125378,AsN,1.0,SrH,1.0
89.95,6677,SeC,1.0,,
90.02,63907,SeO,1.0,W,2.0
90.98,6219716,W,2.0,SeN,1.0
91.01,8028278,AsO,1.0,CoOO,1.0
91.45,3379366,W,2.0,,
91.97,7265864,W,2.0,AsHO,1.0
92.02,1800536,Mo,1.0,SeO,1.0
93.02,5892433,W,2.0,SeO,1.0
93.98,929751,Mo,1.0,SeN,1.0
94.04,901415,SeO,1.0,SeO,1.0
94.96,1535631,Mo,1.0,SeHO,1.0
95.01,2063,MoH,1.0,SeN,1.0
95.05,589,SeO,1.0,,
95.96,1807,SeO,1.0,,
96.04,3520931,SeO,1.0,Mo,1.0
96.96,930065,Mo,1.0,SeHO,1.0
97.03,3525,MoH,1.0,,
97.96,2693684,Mo,1.0,SeO,1.0
98.04,357,SrN,1.0,,
98.55,89704722,Au,2.0,,
98.95,128,AsCC,1.0,SrC,1.0
99.04,7956,MoH,1.0,SrC,1.0
99.97,25527,SrC,1.0,SeO,1.0
100.02,953146,Mo,1.0,SrO,1.0
101.0,6577,SrN,1.0,MoH,1.0
101.05,50,SrN,1.0,,
101.96,349502,SrO,1.0,SrO,1.0
102.03,49988,SrN,1.0,,
102.95,183,SrN,1.0,,
103.04,248613,SrO,1.0,SrHO,1.0
103.97,2286,MoC,1.0,SeCC,1.0
104.04,2917055,SrO,1.0,SrHO,1.0
104.99,10490,SrHO,1.0,SrO,1.0
105.95,3353,MoN,1.0,,
106.04,15992,SeOO,1.0,SrO,1.0
106.97,2391,MoC,1.0,,
107.02,2112821,AsOO,1.0,CoOOO,1.0
107.96,2183,MoN,1.0,SeNN,1.0
108.0,89246,SeOO,1.0,MoC,1.0
108.05,263846,MoO,1.0,,
108.98,88703,SeOO,1.0,MoN,1.0
109.95,226473,SeOO,1.0,,
109.99,3792,MoC,1.0,SeOO,1.0
110.04,170262,MoO,1.0,MoN,1.0
110.95,132,SeOO,1.0,,
110.99,2641,MoN,1.0,MoHO,1.0
111.03,283655,MoO,1.0,SeOO,1.0
111.97,483893,SeOO,1.0,MoN,1.0
112.0,300758,MoO,1.0,MoC,1.0
112.97,171717,MoO,1.0,MoO,1.0
113.02,822,MoHO,1.0,MoN,1.0
113.95,90590,SeOO,1.0,,
113.99,433823,MoO,1.0,MoN,1.0
114.05,967,SeOO,1.0,,
114.95,341,MoO,1.0,,
115.05,1153,MoHO,1.0,,
115.95,863,MoO,1.0,,
116.01,171525,MoO,1.0,SrNN,1.0
116.05,5870,SrOO,1.0,SeOO,1.0
116.96,3135908,Sb,1.0,,
117.02,452,MoHO,1.0,,
117.95,94268,SrOO,1.0,MoO,1.0
118.02,3136,SbH,1.0,,
119.01,66485,SrOO,1.0,AsNNO,1.0
119.96,187,SrOO,1.0,,
119.99,783749,SrOO,1.0,,
120.02,193,SrOO,1.0,,
120.96,23336337,Sb,1.0,SrOO,1.0
121.98,2532733,Te,1.0,SbH,1.0
122.04,1589,SrOO,1.0,,
122.97,17392899,Sb,1.0,TeH,1.0
123.03,868193,Te,1.0,SbHH,1.0
123.96,4629970,Te,1.0,SeNNO,1.0
124.02,18324,SbH,1.0,TeH,1.0
124.05,80461,MoOO,1.0,,
124.98,55,SbHH,1.0,,
125.03,6853679,Te,1.0,TeH,1.0
125.98,18377493,Te,1.0,MoOO,1.0
126.02,7916,TeH,1.0,MoOO,1.0
126.98,107150,MoOO,1.0,TeH,1.0
127.96,30576864,Te,1.0,MoOO,1.0
127.99,90951,MoOO,1.0,MoOO,1.0
128.98,86860,MoOO,1.0,TeH,1.0
129.02,2841,SbC,1.0,,
129.05,181,MoOO,1.0,,
129.98,131500,MoOO,1.0,MoOO,1.0
130.02,28,SbC,1.0,,
130.05,32602358,Te,1.0,,
131.0,36808,TeH,1.0,,
131.05,5668,SbN,1.0,MoOO,1.0
131.95,52198,MoOO,1.0,SbN,1.0
132.01,683,MoOO,1.0,MoOO,1.0
133.03,421087,SbO,1.0,SbC,1.0
133.95,2960,TeC,1.0,MoOO,1.0
134.03,1230,SbHO,1.0,SbC,1.0
134.98,56043,SbN,1.0,SbC,1.0
135.01,996,TeC,1.0,TeC,1.0
135.04,799,SbO,1.0,,
135.96,161,SbN,1.0,,
136.02,8497,TeC,1.0,TeN,1.0
136.95,30068,SbN,1.0,TeC,1.0
137.05,2984732,SbO,1.0,TeC,1.0
137.95,5623,TeN,1.0,,
137.99,312773,TeO,1.0,TeC,1.0
138.95,2218672,SbO,1.0,TeHO,1.0
139.0,112966,TeO,1.0,TeN,1.0
139.98,553487,TeO,1.0,TeN,1.0
140.01,34892,TeC,1.0,,
140.05,866,TeO,1.0,TeHO,1.0
140.98,778401,TeO,1.0,,
141.03,6633,SbO,1.0,TeHO,1.0
141.99,2160650,TeO,1.0,TeC,1.0
142.98,412,TeC,1.0,,
143.03,7590,TeHO,1.0,TeO,1.0
143.98,3519188,TeO,1.0,TeN,1.0
144.98,102,SbCC,1.0,SbNN,1.0
145.04,9948,TeHO,1.0,TeN,1.0
145.99,3712590,TeO,1.0,TeO,1.0
146.03,15,TeHHO,1.0,,
146.98,10457,TeHO,1.0,,
147.01,37,SbCC,1.0,,
148.05,7436,TeO,1.0,TeHHO,1.0
148.96,72467,SbOO,1.0,SbNN,1.0
149.01,26,TeHO,1.0,,
149.95,46,TeCC,1.0,,
150.96,248,SbOO,1.0,SbNN,1.0
151.01,158,SbOO,1.0,,
151.95,89,TeCC,1.0,,
152.02,20,TeNN,1.0,,
152.95,39,TeNN,1.0,,
153.05,538030,SbOO,1.0,,
153.97,143,TeNN,1.0,,
154.01,73251,TeOO,1.0,,
154.04,96,TeCC,1.0,,
154.97,1091,SbOO,1.0,,
155.01,427372,SbOO,1.0,TeOO,1.0
155.98,154804,TeOO,1.0,Dy,1.0
156.05,220,TeNN,1.0,,
156.98,201676,TeOO,1.0,SbOO,1.0
157.04,131,TeOO,1.0,TeOO,1.0
157.99,535732,TeOO,1.0,TeOO,1.0
158.02,255,TeOO,1.0,,
158.05,19277,Dy,1.0,,
158.95,18,DyH,1.0,,
158.99,398,TeOO,1.0,,
159.03,416,TeOO,1.0,,
159.97,443713,Dy,1.0,,
160.0,1072,TeOO,1.0,,
160.05,894028,TeOO,1.0,TeOO,1.0
160.95,513,DyH,1.0,,
161.01,3646070,Dy,1.0,,
161.97,5877314,Dy,1.0,TeOO,1.0
162.04,1773,TeOO,1.0,,
162.97,5549,DyH,1.0,,
163.05,4803542,Dy,1.0,,
163.95,5440160,Dy,1.0,,
163.99,1903,TeOO,1.0,,
164.03,7334,DyH,1.0,TeOO,1.0
165.0,6180,DyH,1.0,SbNNO,1.0
167.02,42,SbNNO,1.0,,
170.01,33,DyN,1.0,,
170.05,26,TeNNO,1.0,,
171.99,1860,DyO,1.0,TeNNO,1.0
172.05,450,DyC,1.0,,
172.95,3518,DyC,1.0,,
173.98,2389,DyO,1.0,DyN,1.0
174.04,4814,DyC,1.0,TeNNO,1.0
174.97,61,DyC,1.0,,
175.05,9614,DyN,1.0,DyC,1.0
175.98,5334,DyC,1.0,DyC,1.0
176.05,47344,DyO,1.0,DyN,1.0
176.96,30,DyN,1.0,,
177.02,340329,DyO,1.0,DyN,1.0
177.96,7490,DyN,1.0,DyN,1.0
177.99,451374,DyO,1.0,DyHO,1.0
178.04,90,DyO,1.0,,
178.97,439489,DyO,1.0,DyN,1.0
179.02,2457,DyHO,1.0,DyO,1.0
180.01,500322,DyO,1.0,DyHO,1.0
181.0,2914,DyHO,1.0,DyO,1.0
182.01,992,DyO,1.0,,
182.95,14664,WH,1.0,,
184.02,7951,WH,1.0,,
184.05,24,WHH,1.0,,
184.96,17101,WH,1.0,,
185.96,13,WHH,1.0,,
187.0,13138,WH,1.0,,
187.95,34,WHH,1.0,,
188.0,711,DyOO,1.0,,
188.95,18,DyNN,1.0,,
189.99,776,DyOO,1.0,DyNN,1.0
191.05,54,DyNN,1.0,,
191.96,16689,DyOO,1.0,,
192.0,26,DyNN,1.0,,
192.03,48,WC,1.0,,
193.04,137299,DyOO,1.0,,
193.98,185350,DyOO,1.0,WN,1.0
194.03,11554,WC,1.0,DyOO,1.0
194.96,6529,WC,1.0,DyOO,1.0
195.01,181292,DyOO,1.0,DyOO,1.0
195.98,232742,DyOO,1.0,WN,1.0
196.02,13793,WC,1.0,DyOO,1.0
196.97,144697723,Au,1.0,WN,1.0
197.02,455,DyOO,1.0,WN,1.0
198.03,1487497,WO,1.0,AuH,1.0
199.0,731123,WO,1.0,WHO,1.0
199.97,22117,WN,1.0,WHO,1.0
200.02,1562409,WO,1.0,WO,1.0
200.96,5852,WHO,1.0,WO,1.0
202.0,1199015,WO,1.0,,
202.04,3123,WO,1.0,,
203.01,3321,WHO,1.0,,
203.99,2396,WO,1.0,,
205.98,24,WCC,1.0,,
207.98,35,WCC,1.0,,
209.05,172610,AuC,1.0,,
209.99,2027,AuC,1.0,WNN,1.0
210.98,385840,AuN,1.0,AuN,1.0
211.96,1947,WOO,1.0,AuN,1.0
212.0,766,AuN,1.0,,
212.05,114,WNN,1.0,,
213.0,14840717,AuO,1.0,,
214.0,343335,WOO,1.0,AuHO,1.0
214.96,29830,AuO,1.0,AuHHO,1.0
214.99,164283,WOO,1.0,,
215.97,352752,WOO,1.0,,
216.02,702,WOO,1.0,AuHO,1.0
216.05,601,WOO,1.0,,
217.0,684,WOO,1.0,WOO,1.0
217.95,272566,WOO,1.0,WOO,1.0
220.0,1086,WOO,1.0,WOO,1.0
221.05,355,AuCC,1.0,,
225.01,931,AuNN,1.0,,
225.05,855,AuNN,1.0,,
225.95,42,WNNO,1.0,,
227.98,30,WNNO,1.0,,
229.01,3780630,AuOO,1.0,,
231.02,15174,AuOO,1.0,AuOO,1.0
241.04,270,AuNNO,1.0,,
