mc,counts,ion,charge,ion2,charge2
0.97,6166598,H,1.0,,
2.01,15522,HH,1.0,,
2.95,105,HHH,1.0,,
6.05,9134428,C,2.0,,
6.46,101575,C,2.0,,
7.03,9760796,N,2.0,,
7.49,39195,N,2.0,,
8.04,11629089,O,2.0,,
8.97,23286,O,2.0,,
12.02,57987087,Mg,2.0,C,1.0
12.54,6735851,Mg,2.0,,
13.02,7579464,Mg,2.0,C,1.0
13.96,474,CH,1.0,CHH,1.0
14.02,18416611,N,1.0,,
14.05,245,HC,1.0,,
14.95,124944,N,1.0,HN,1.0
15.05,42880,NH,1.0,,
15.99,21535956,O,1.0,NHH,1.0
16.96,115172,OH,1.0,HO,1.0
17.99,676,OHH,1.0,HHO,1.0
18.05,43154,O,1.0,,
18.99,231,OH,1.0,HO,1.0
23.98,34911,CC,1.0,,
24.04,104207547,Mg,1.0,,
24.95,394,CC,1.0,,
24.98,13207780,Mg,1.0,HCC,1.0
25.05,11839423,Cr,2.0,MgH,1.0
25.99,236176894,Cr,2.0,Mg,1.0
26.52,25094337,Cr,2.0,,
26.97,6371997,Cr,2.0,MgH,1.0
27.03,215,NC,1.0,,
27.95,64220,OC,1.0,,
27.98,270,MgHH,1.0,,
28.04,235683,NN,1.0,CO,1.0
28.96,4529,CO,1.0,HNN,1.0
29.95,121401,NO,1.0,,
29.99,196,CO,1.0,,
30.03,170105,ON,1.0,OC,1.0
30.97,1908,NHO,1.0,ON,1.0
31.04,498,NO,1.0,,
32.05,189872,OO,1.0,ON,1.0
32.96,1120,OHO,1.0,,
33.03,909,HOO,1.0,,
33.97,751,OO,1.0,OO,1.0
35.99,320,CCC,1.0,,
36.05,398236,MgC,1.0,,
37.0,54907,MgC,1.0,MgC,1.0
37.98,761,NCC,1.0,,
38.01,862241,MgN,1.0,MgC,1.0
38.04,56028,MgC,1.0,,
39.05,113302,MgN,1.0,MgN,1.0
40.0,879236,MgO,1.0,MgN,1.0
40.97,5915,MgHO,1.0,,
41.05,96256,MgO,1.0,MgN,1.0
41.95,107082,MgO,1.0,MgHO,1.0
42.01,3515,NNN,1.0,MgO,1.0
42.99,1021,MgHO,1.0,MgO,1.0
