mc,counts,ion,charge,ion2,charge2
0.97,5116697,H,1.0,,
2.0,10151,HH,1.0,,
2.99,72,HHH,1.0,,
3.03,1880408,Li,2.0,,
3.48,23530555,Li,2.0,,
5.95,3547943,Li,1.0,,
6.02,2526406,C,2.0,,
6.49,28100,C,2.0,,
6.97,44406327,Li,1.0,LiH,1.0
7.05,2922511,N,2.0,,
7.53,11723,N,2.0,,
8.04,124608459,O,2.0,LiH,1.0
8.95,249498,O,2.0,,
8.98,427,LiHH,1.0,,
11.99,27286106,Mg,2.0,C,1.0
12.53,3250162,Mg,2.0,,
12.95,18267,C,1.0,,
12.99,5009,HC,1.0,,
13.05,3613630,Mg,2.0,CH,1.0
13.96,64,HC,1.0,,
14.03,5730509,N,1.0,CH,1.0
14.97,36165,N,1.0,NH,1.0
15.02,11070,HN,1.0,,
15.99,204090030,O,1.0,NHH,1.0
16.98,458217,HO,1.0,,
17.04,415570,OH,1.0,,
17.97,1676262,Fe,3.0,O,1.0
18.03,5356,LiC,1.0,OHH,1.0
18.61666603088379,19992866,Fe,3.0,,
18.96,1770,HO,1.0,OH,1.0
19.01,20667113,F,1.0,Fe,3.0
19.05,38909,LiC,1.0,,
19.293333969116212,65389,Fe,3.0,,
19.95,6639,LiN,1.0,,
20.03,33099,FH,1.0,LiC,1.0
20.95,213,FHH,1.0,,
21.0,39,LiN,1.0,,
21.05,83096,LiN,1.0,,
21.98,346,LiN,1.0,,
22.04,369432,LiO,1.0,,
22.95,1218,LiHO,1.0,,
23.04,4622978,LiO,1.0,,
23.98,15461,LiHO,1.0,,
24.02,45795509,Mg,1.0,CC,1.0
24.95,9271,LiO,1.0,,
24.99,5909095,Mg,1.0,MgH,1.0
25.03,143928,V,2.0,LiHHO,1.0
25.51,47849317,V,2.0,,
25.97,9440,NC,1.0,CN,1.0
26.03,6456298,Mg,1.0,MgH,1.0
26.96,111,MgHH,1.0,,
27.0,3527540,Fe,2.0,MgH,1.0
27.95,11042,NN,1.0,,
27.99,210525,CO,1.0,MgHH,1.0
28.02,55535671,Fe,2.0,,
28.05,184141,OC,1.0,,
28.45,1332346,Fe,2.0,,
28.96,183715,Fe,2.0,OC,1.0
29.04,3729,CO,1.0,CHO,1.0
30.0,1003238,ON,1.0,NO,1.0
30.96,20813,FC,1.0,,
31.03,6412,ON,1.0,NHO,1.0
31.45,11114672,Cu,2.0,,
31.96,18702244,OO,1.0,NO,1.0
32.02,14914061,Zn,2.0,ON,1.0
32.52,4946985,Cu,2.0,,
32.96,38971,FN,1.0,,
33.01,88767,OHO,1.0,,
33.05,8665394,Zn,2.0,HOO,1.0
33.51,1258087,Zn,2.0,,
33.99,5769362,Zn,2.0,OHHO,1.0
34.05,74975,OO,1.0,OO,1.0
34.97,1808827,FO,1.0,LiNN,1.0
35.05,184500,Zn,2.0,HOO,1.0
35.97,63278,MgC,1.0,FHO,1.0
36.01,77,OO,1.0,,
36.95,11439,MgC,1.0,FO,1.0
37.02,44,FHHO,1.0,,
37.99,186345,MgN,1.0,LiOO,1.0
38.98,937490,LiOO,1.0,MgN,1.0
39.05,491,MgN,1.0,MgC,1.0
39.98,3147685,MgO,1.0,OCC,1.0
40.05,15041,MgN,1.0,LiOO,1.0
40.95,400723,MgO,1.0,LiOO,1.0
41.01,24329,MgHO,1.0,LiOO,1.0
41.04,26,LiHHOO,1.0,,
41.97,445574,MgO,1.0,MgHO,1.0
42.02,6491,MgO,1.0,MgHHO,1.0
42.95,4016,MgHO,1.0,MgO,1.0
43.05,56,MgHO,1.0,,
43.96,37243,COO,1.0,,
44.03,4300,ONN,1.0,MgO,1.0
45.02,424,COO,1.0,,
45.98,91945,NOO,1.0,,
46.02,131,COO,1.0,COO,1.0
46.98,240,FNN,1.0,,
47.02,372,NOO,1.0,,
