mc,counts,ion,charge,ion2,charge2
1.0,6377176,H,1.0,,
1.95,17831,HH,1.0,,
3.0,5306439,Li,2.0,HHH,1.0
3.46,66400985,Li,2.0,,
5.96,11205486,Li,1.0,C,2.0
6.54,26266,C,2.0,,
6.96,110694191,Li,1.0,LiH,1.0
7.05,53232065,N,2.0,,
7.49,213774,N,2.0,,
8.02,36503206,O,2.0,LiH,1.0
9.02,73946,O,2.0,LiHH,1.0
11.97,1369708,C,1.0,,
12.04,103724630,Mg,2.0,,
12.55,13146331,Mg,2.0,,
12.96,14592441,Mg,2.0,,
13.02,26433,C,1.0,CH,1.0
13.99,102369425,N,1.0,HC,1.0
14.03,117,CH,1.0,CHH,1.0
14.99,884072,N,1.0,NH,1.0
15.97,55662887,O,1.0,NHH,1.0
16.01,1113,NH,1.0,,
16.96,141257,OH,1.0,,
17.05,119545,HO,1.0,,
17.96,1182,HHO,1.0,,
18.05,120950,O,1.0,LiC,1.0
18.97,358,HO,1.0,LiC,1.0
19.0,179372281,F,1.0,LiC,1.0
19.04,290,OH,1.0,,
19.99,287546,LiN,1.0,LiC,1.0
20.02,396627,FH,1.0,,
20.97,3583678,LiN,1.0,,
21.04,3802,FHH,1.0,LiN,1.0
21.96,150701,LiO,1.0,FHHH,1.0
22.05,14402,LiN,1.0,,
23.01,1887029,LiO,1.0,LiHO,1.0
23.95,188590528,Mg,1.0,LiO,1.0
24.02,18994,LiHO,1.0,CC,1.0
24.96,613657,MgH,1.0,CC,1.0
25.03,23906336,Mg,1.0,LiO,1.0
25.99,296189,NC,1.0,CN,1.0
26.04,26531749,Mg,1.0,LiHO,1.0
26.96,889,NC,1.0,CN,1.0
27.04,89156,MgH,1.0,NC,1.0
27.97,53652,CO,1.0,,
28.02,4435755,NN,1.0,OC,1.0
28.97,1487,CO,1.0,OC,1.0
29.02,56105,HNN,1.0,NN,1.0
30.02,24860394,Zr,3.0,ON,1.0
30.363333969116212,4395858,Zr,3.0,,
30.656666030883787,6691003,Zr,3.0,,
30.96,176340,FC,1.0,NHO,1.0
31.01,280,LiCC,1.0,,
31.293333969116212,6729902,Zr,3.0,,
32.04,2428306,OO,1.0,Zr,3.0
32.95,6780,HOO,1.0,,
32.99,38,ON,1.0,,
33.05,9369673,FN,1.0,OHO,1.0
34.0,70212,FN,1.0,LiNN,1.0
34.04,2659,OO,1.0,,
34.96,4650642,FO,1.0,LiNN,1.0
35.03,226,LiNN,1.0,LiNN,1.0
35.95,190876,MgC,1.0,,
36.0,28848,FHO,1.0,LiNN,1.0
36.97,24319,MgC,1.0,FHHO,1.0
37.05,10692,FO,1.0,MgC,1.0
38.0,9074485,MgN,1.0,LiOO,1.0
38.03,27086,MgC,1.0,NCC,1.0
38.96,153505,LiOO,1.0,,
38.99,36374,MgN,1.0,,
39.02,1148843,MgN,1.0,MgC,1.0
39.95,3749050,MgO,1.0,OCC,1.0
39.99,37,LiOO,1.0,LiOO,1.0
40.03,1292388,MgN,1.0,CNN,1.0
40.95,28732,MgHO,1.0,CNN,1.0
40.99,480892,MgO,1.0,MgN,1.0
41.05,120,CNN,1.0,CNN,1.0
42.04,963189,MgO,1.0,NNN,1.0
42.95,6279,MgHO,1.0,NNN,1.0
43.04,4402,NNN,1.0,NNN,1.0
43.96,1059,MgO,1.0,,
44.03,185500,ONN,1.0,COO,1.0
44.95,2303,HNNO,1.0,ONN,1.0
