mc,counts,ion,charge,ion2,charge2
1.02,17827100,H,1.0,,
1.99,103776,HH,1.0,,
3.03,2933,HHH,1.0,,
4.03,57,HHHH,1.0,,
5.95,11736371,C,2.0,,
6.52,130530,C,2.0,,
6.95,15706013,N,2.0,,
7.45,63060,N,2.0,,
8.04,16302128,O,2.0,,
8.97,32677,O,2.0,,
12.01,7511267,C,1.0,,
13.03,211657,C,1.0,CH,1.0
13.95,713,HC,1.0,,
14.0,26621905,N,1.0,CHH,1.0
14.05,728,CH,1.0,,
14.95,106909,N,1.0,,
14.99,469784,HN,1.0,NH,1.0
16.03,32609950,O,1.0,NHH,1.0
16.99,225393,HO,1.0,,
17.04,231369,OH,1.0,NHHH,1.0
18.01,73776,O,1.0,HHO,1.0
18.97,121,HHHO,1.0,,
19.04,1009,OH,1.0,HO,1.0
20.04,288060586,Ca,2.0,,
20.97,2078782,Ca,2.0,,
21.54,296964,Ca,2.0,,
22.02,62066677,Ca,2.0,,
24.01,54824,CC,1.0,,
24.05,593925,Ca,2.0,,
24.99,1732,HCC,1.0,CC,1.0
25.03,625,CC,1.0,,
26.01,213613,CN,1.0,NC,1.0
26.96,2089,CN,1.0,CN,1.0
27.04,1132,NC,1.0,,
27.96,121035,OC,1.0,,
28.01,337973,NN,1.0,CO,1.0
28.95,7985,HNN,1.0,CO,1.0
29.03,4686,CHO,1.0,OC,1.0
29.95,26,HNN,1.0,,
29.98,354496,ON,1.0,CO,1.0
30.02,354618,NO,1.0,OC,1.0
31.04,8167,NHO,1.0,NO,1.0
31.96,413064,OO,1.0,NO,1.0
32.02,730,ON,1.0,NHO,1.0
32.96,19164,OHO,1.0,HOO,1.0
33.96,828,OO,1.0,,
34.0,820,OO,1.0,,
34.04,151,OHHO,1.0,,
34.46,145162729,Ga,2.0,,
35.53,96372599,Ga,2.0,,
35.96,657,CCC,1.0,,
38.01,1624,NCC,1.0,,
39.98,190122034,Ca,1.0,OCC,1.0
40.05,3639,CNN,1.0,,
40.98,2200905,CaH,1.0,CNN,1.0
41.03,12,OCC,1.0,,
41.98,39505,CaHH,1.0,NNN,1.0
42.05,1372008,Ca,1.0,,
42.97,196546,Ca,1.0,CaHHH,1.0
43.05,15952,CaH,1.0,NNN,1.0
43.95,40978827,Ca,1.0,ONN,1.0
44.95,65,COO,1.0,ONN,1.0
45.0,474227,CaH,1.0,CaHH,1.0
45.05,207,HNNO,1.0,ONN,1.0
45.99,18283,NOO,1.0,CaHH,1.0
47.0,154,CaHHH,1.0,NOO,1.0
47.98,392035,Ca,1.0,NOO,1.0
48.04,15539,OOO,1.0,NOO,1.0
49.04,4504,CaH,1.0,,
49.97,140,CaHH,1.0,OOO,1.0
50.01,37,OOO,1.0,,
51.97,1103928,CaC,1.0,,
52.04,15,OCCC,1.0,,
53.05,12288,CaC,1.0,,
53.97,2746657,CaN,1.0,CaC,1.0
54.97,12134,CaN,1.0,CaC,1.0
55.04,94,CaC,1.0,,
55.97,237850,CaC,1.0,,
56.05,3470013,CaO,1.0,CaN,1.0
56.52,4426820,In,2.0,,
56.95,81192,CaHO,1.0,CaC,1.0
57.02,2818,CaN,1.0,,
57.46,98522651,In,2.0,,
57.98,621921,CaN,1.0,CaO,1.0
58.04,1270,CaHHO,1.0,NNNO,1.0
59.0,6651,CaO,1.0,CaN,1.0
59.95,350,ONNO,1.0,,
60.0,745789,CaO,1.0,CaC,1.0
