mc,counts,ion,charge,ion2,charge2
0.99,12450663,H,1.0,,
2.02,75944,HH,1.0,,
3.03,836,HHH,1.0,,
5.98,7684528,C,2.0,,
6.5,85478,C,2.0,,
7.0,3114156,N,2.0,,
7.49,12501,N,2.0,,
8.05,207780030,O,2.0,,
8.95,416383,O,2.0,,
11.97,117823996,Mg,2.0,,
12.05,4841254,C,1.0,,
12.53,14933339,Mg,2.0,,
13.03,16700121,Mg,2.0,C,1.0
14.01,165999330,Si,2.0,N,1.0
14.49,8225000,Si,2.0,,
14.97,26575,NH,1.0,,
15.04,5471428,Si,2.0,HN,1.0
16.02,573,NHH,1.0,HN,1.0
16.05,371035763,O,1.0,,
16.97,3064058,HO,1.0,OH,1.0
17.96,743557,O,1.0,,
18.02,46714,HHO,1.0,OHH,1.0
19.01,6779,HO,1.0,OH,1.0
19.95,52,OHH,1.0,,
20.0,51,HHO,1.0,,
24.01,184121097,Mg,1.0,CC,1.0
24.97,23333562,Mg,1.0,CC,1.0
25.02,912694,MgH,1.0,HCC,1.0
25.95,23051,NC,1.0,MgHH,1.0
26.03,26032380,Mg,1.0,MgH,1.0
27.05,130142,MgH,1.0,MgHH,1.0
27.95,85515497,Si,1.0,,
27.99,2503390,CO,1.0,OC,1.0
28.05,6840,NN,1.0,,
28.95,32,MgHHH,1.0,,
28.98,4359397,Si,1.0,HNN,1.0
29.02,1970649,HSi,1.0,SiH,1.0
30.01,4449344,Si,1.0,NO,1.0
30.98,79920,HSi,1.0,SiH,1.0
32.02,68837164,OO,1.0,NO,1.0
32.95,1160068,HOO,1.0,OHO,1.0
33.97,144759,OO,1.0,OHHO,1.0
34.02,137938,OO,1.0,,
34.96,2629,HOO,1.0,HOO,1.0
35.04,2152,OHO,1.0,OHO,1.0
35.95,664197,MgC,1.0,CCC,1.0
36.02,263,OO,1.0,,
37.0,91543,MgC,1.0,MgC,1.0
37.98,408780,MgN,1.0,MgC,1.0
39.01,42139,MgN,1.0,MgN,1.0
39.98,586370,SiC,1.0,MgN,1.0
40.03,35483623,MgO,1.0,CSi,1.0
40.99,4817412,MgO,1.0,MgHO,1.0
41.98,4924950,MgO,1.0,CSi,1.0
42.04,699043,NSi,1.0,SiN,1.0
42.95,55398,MgHO,1.0,MgO,1.0
42.99,32216,NSi,1.0,SiN,1.0
43.96,21135020,OSi,1.0,COO,1.0
44.03,21389736,SiO,1.0,SiN,1.0
44.95,2532960,SiO,1.0,OSi,1.0
46.01,1845767,SiO,1.0,OSi,1.0
47.02,19276,SiHO,1.0,SiO,1.0
47.98,7942,MgCC,1.0,SiO,1.0
48.04,22870672,OOO,1.0,NOO,1.0
48.96,13,SiHO,1.0,,
49.04,688,MgCC,1.0,MgCC,1.0
49.95,94959,OOO,1.0,OOO,1.0
50.04,45834,OOO,1.0,,
51.96,336,OOO,1.0,OOO,1.0
52.04,10008071,MgSi,1.0,SiCC,1.0
52.98,1778117,MgSi,1.0,MgSi,1.0
53.99,401370,MgSi,1.0,MgSi,1.0
54.05,1407218,MgSi,1.0,,
54.95,114345,MgSi,1.0,MgSi,1.0
55.98,12188263,MgOO,1.0,MgSi,1.0
56.02,8766524,SiSi,1.0,CNNO,1.0
56.97,446866,SiSi,1.0,,
57.05,1985554,MgOO,1.0,SiSi,1.0
58.0,2370824,MgOO,1.0,SiSi,1.0
58.99,18108,SiSi,1.0,MgOO,1.0
59.02,18341,SiSi,1.0,MgOO,1.0
60.03,7419190,SiOO,1.0,SiSi,1.0
60.96,377284,SiOO,1.0,,
61.96,1177,SiHHOO,1.0,,
62.01,278515,SiOO,1.0,SiOO,1.0
62.96,1570,SiOO,1.0,SiOO,1.0
63.99,1043,SiOO,1.0,SiOO,1.0
64.03,49,SiOO,1.0,SiCCC,1.0
65.02,58318,Ba,2.0,,
66.0,58330,Ba,2.0,,
66.98,1399998,Ba,2.0,,
67.55,3850003,Ba,2.0,,
68.02,458,MgNNO,1.0,,
68.05,4608348,Ba,2.0,,
68.45,6533339,Ba,2.0,,
68.97,52,MgNNO,1.0,,
69.0,41825001,Ba,2.0,,
70.05,62,MgNNO,1.0,,
72.03,566,SiNNO,1.0,,
73.04,29,SiNNO,1.0,,
122.02,3033331,Te,1.0,,
122.97,1049982,Te,1.0,,
123.01,16187,TeH,1.0,,
123.98,5742,TeH,1.0,TeHH,1.0
124.02,5599979,Te,1.0,,
124.99,8313314,Te,1.0,TeH,1.0
126.01,22211189,Te,1.0,TeH,1.0
126.95,118281,TeH,1.0,,
127.05,450,TeHH,1.0,,
127.99,36984554,Te,1.0,TeHH,1.0
128.98,197340,TeH,1.0,,
129.96,39433324,Te,1.0,,
130.03,2023,TeHH,1.0,,
130.96,210463,TeH,1.0,TeHHH,1.0
131.01,249,BaH,1.0,,
132.05,2170,TeHH,1.0,,
132.95,28,TeHHH,1.0,,
133.05,245,BaH,1.0,,
133.97,9977,TeC,1.0,,
134.96,114,TeC,1.0,,
135.01,5866,BaH,1.0,,
135.05,3442,TeC,1.0,,
135.96,16145,BaH,1.0,,
136.0,48,TeC,1.0,,
136.05,23983,TeC,1.0,TeN,1.0
136.97,19335,BaH,1.0,TeN,1.0
137.01,29584,TeC,1.0,TeN,1.0
137.96,100416,TeC,1.0,BaH,1.0
137.99,482352,TeO,1.0,,
138.03,10638,TeN,1.0,TeC,1.0
138.96,182567,BaH,1.0,TeHO,1.0
139.04,182726,TeO,1.0,TeN,1.0
139.95,125151,TeC,1.0,TeHO,1.0
139.99,39946,TeN,1.0,,
140.03,892636,TeO,1.0,BaHH,1.0
140.95,12650,TeHO,1.0,,
141.04,1319110,TeO,1.0,TeC,1.0
141.99,85392,TeN,1.0,TeHO,1.0
142.05,3656784,TeO,1.0,TeC,1.0
142.98,1996,TeC,1.0,TeN,1.0
143.02,50107,TeHO,1.0,,
143.05,2656,TeO,1.0,,
143.98,5888284,TeO,1.0,TeO,1.0
144.02,632,TeHHO,1.0,,
144.05,71073,TeN,1.0,,
144.95,83609,TeHO,1.0,,
145.0,300,TeN,1.0,,
145.05,90,TeHO,1.0,,
145.95,16377,BaO,1.0,BaC,1.0
146.02,11791,TeO,1.0,,
146.05,6270511,TeO,1.0,,
146.96,89238,TeHO,1.0,BaC,1.0
147.03,12046,BaC,1.0,TeHO,1.0
147.98,1341,TeHHO,1.0,TeCC,1.0
148.05,40218,BaC,1.0,TeO,1.0
148.99,7522,BaN,1.0,TeCC,1.0
149.04,20270,BaC,1.0,BaC,1.0
150.02,616821,BaO,1.0,TeSi,1.0
150.96,76078,TeSi,1.0,BaN,1.0
151.0,726346,BaO,1.0,BaN,1.0
151.05,15277,TeSi,1.0,BaHO,1.0
151.99,944968,BaO,1.0,BaN,1.0
152.05,413098,TeSi,1.0,TeSi,1.0
152.95,1812124,BaO,1.0,TeSi,1.0
153.03,33777,TeSi,1.0,BaHO,1.0
154.01,9620314,BaO,1.0,TeSi,1.0
154.95,81852,TeSi,1.0,,
155.01,168990,BaHO,1.0,TeOO,1.0
155.95,53993,TeSi,1.0,,
156.05,3058188,TeSi,1.0,TeOO,1.0
156.96,134,TeOO,1.0,,
157.01,534621,TeOO,1.0,BaHO,1.0
157.04,136575,TeSi,1.0,,
158.03,4381448,TeSi,1.0,TeOO,1.0
158.96,59,BaCC,1.0,,
159.0,147963,TeSi,1.0,TeOO,1.0
159.95,2391539,TeOO,1.0,TeOO,1.0
160.05,99229,TeSi,1.0,BaSi,1.0
161.0,129,BaCC,1.0,,
161.04,152,BaSi,1.0,,
161.97,114,BaSi,1.0,,
162.04,2629377,TeOO,1.0,BaSi,1.0
162.95,3644,BaSi,1.0,,
163.04,196535,BaSi,1.0,BaNN,1.0
163.95,245644,BaSi,1.0,BaSi,1.0
164.01,16102,TeOO,1.0,TeOO,1.0
165.0,352124,BaSi,1.0,BaSi,1.0
165.98,2219303,BaSi,1.0,BaOO,1.0
166.02,24906,BaSi,1.0,BaSi,1.0
166.95,11224,BaSi,1.0,,
166.99,340584,BaOO,1.0,BaSi,1.0
167.96,71775,BaSi,1.0,,
168.04,277772,BaOO,1.0,BaOO,1.0
168.96,394312,BaOO,1.0,BaOO,1.0
169.97,611,BaOO,1.0,BaHHOO,1.0
170.05,2518686,BaOO,1.0,BaOO,1.0
171.05,1607,BaOO,1.0,BaOO,1.0
171.98,10453,BaOO,1.0,BaOO,1.0
172.05,106,TeNNO,1.0,,
173.95,113,TeNNO,1.0,,
181.99,124,BaNNO,1.0,,
