mc,counts,ion,charge,ion2,charge2
0.96,10542904,H,1.0,,
1.97,53297,HH,1.0,,
3.03,540,HHH,1.0,,
5.95,2082273,C,2.0,,
6.52,23155,C,2.0,,
7.04,5478639,N,2.0,,
7.53,22001,N,2.0,,
8.02,236045283,O,2.0,,
9.0,473033,O,2.0,,
11.97,1395113,C,1.0,,
12.97,10314,HC,1.0,,
13.04,25813,C,1.0,CH,1.0
14.01,289,CH,1.0,HC,1.0
14.05,9445951,N,1.0,,
14.96,69429,N,1.0,HN,1.0
15.04,45718,NH,1.0,,
15.95,400076800,O,1.0,,
15.98,291,NH,1.0,HN,1.0
16.02,540,NHH,1.0,,
16.95,1635546,OH,1.0,,
17.0,1420345,HO,1.0,,
17.99,41194,OHH,1.0,HHO,1.0
18.04,1382372,O,1.0,Fe,3.0
18.64666603088379,9179846,Fe,3.0,,
18.95,214,HHHO,1.0,,
18.98,3266,OH,1.0,,
19.01,3112,HO,1.0,OHHH,1.0
19.05,220238,Fe,3.0,,
19.28333396911621,30031,Fe,3.0,,
19.95,42,OHH,1.0,,
19.99,42,HHO,1.0,,
24.0,1759,CC,1.0,,
26.05,18075,CN,1.0,NC,1.0
26.99,1528071,Fe,2.0,NC,1.0
27.03,150,CN,1.0,NC,1.0
27.5,79032256,Mn,2.0,,
27.96,263515,CO,1.0,,
28.01,24512076,Fe,2.0,OC,1.0
28.45,579580,Fe,2.0,,
28.97,90449,Fe,2.0,CHO,1.0
29.95,1388966,NO,1.0,OC,1.0
30.04,1504444,ON,1.0,CO,1.0
30.99,23042,NHO,1.0,ON,1.0
31.05,5582,NO,1.0,,
31.5,36251871,Cu,2.0,,
31.97,63703961,OO,1.0,ON,1.0
32.5,16135240,Cu,2.0,,
32.98,579879,OHO,1.0,NHO,1.0
33.05,790709,HOO,1.0,,
33.95,255282,OO,1.0,OO,1.0
33.99,7380,OHHO,1.0,,
35.03,5564,HOO,1.0,HOO,1.0
35.99,272,OO,1.0,,
39.99,532,OCC,1.0,,
40.05,51,CNN,1.0,,
41.96,413,NNN,1.0,,
44.03,146247,COO,1.0,ONN,1.0
44.95,1487,COO,1.0,ONN,1.0
44.99,291,HNNO,1.0,ONN,1.0
45.96,297,COO,1.0,ONN,1.0
45.99,535510,NOO,1.0,COO,1.0
46.95,2149,NOO,1.0,,
47.97,2192,NOO,1.0,NOO,1.0
48.04,32005111,OOO,1.0,,
49.96,64148,OOO,1.0,,
50.05,130656,OOO,1.0,OOO,1.0
51.97,248,OOO,1.0,OOO,1.0
52.05,120,OOO,1.0,,
54.01,763981,Fe,1.0,,
54.95,49000012,Mn,1.0,,
55.02,5440,FeH,1.0,,
55.96,68,FeHH,1.0,,
56.02,12503906,Fe,1.0,MnH,1.0
56.98,85758,FeH,1.0,,
57.03,293331,Fe,1.0,MnHH,1.0
57.97,26596413,Sn,2.0,Fe,1.0
58.04,1432,FeHH,1.0,NNNO,1.0
59.0,43897083,Sn,2.0,FeH,1.0
59.52,15535482,Sn,2.0,,
59.98,5760,ONNO,1.0,,
60.01,58529023,Sn,2.0,,
60.97,8309695,Sn,2.0,,
61.0,40,ONNO,1.0,ONNO,1.0
62.01,10116093,Sn,2.0,,
62.99,62503217,Cu,1.0,,
63.96,262226,CuH,1.0,,
64.95,27819357,Cu,1.0,,
64.99,2395,CuHH,1.0,,
65.96,116772,CuH,1.0,CuHHH,1.0
66.0,1030,FeC,1.0,,
67.02,79995,MnC,1.0,CuHH,1.0
67.96,7482,FeN,1.0,MnC,1.0
68.0,16415,FeC,1.0,,
68.96,406,FeC,1.0,FeN,1.0
68.99,319945,MnN,1.0,,
69.05,185,FeC,1.0,,
69.98,288265,FeO,1.0,MnN,1.0
70.03,104764,FeN,1.0,,
70.97,2923,FeN,1.0,FeN,1.0
71.05,15811606,MnO,1.0,FeHO,1.0
71.98,4641680,FeO,1.0,MnHO,1.0
73.0,175729,FeO,1.0,FeHO,1.0
73.96,15661,FeO,1.0,FeHO,1.0
74.01,9109,FeO,1.0,,
74.05,708,FeHHO,1.0,MnHO,1.0
74.95,108,FeHO,1.0,,
75.0,228,FeO,1.0,,
75.04,49190,CuC,1.0,FeHO,1.0
75.95,565,CuC,1.0,,
76.04,23,FeO,1.0,,
76.96,232732,CuN,1.0,CuC,1.0
