mc,counts,ion,charge,ion2,charge2
1.0,9063540,H,1.0,,
2.0,46280,HH,1.0,,
3.0,3645621,Li,2.0,HHH,1.0
3.5,45613252,Li,2.0,,
6.0,8522289,Li,1.0,C,2.0
6.5,24887,C,2.0,,
7.0,85342948,Li,1.0,N,2.0
7.5,26905,N,2.0,,
8.0,5784724,O,2.0,,
9.0,33133600,Al,3.0,O,2.0
12.0,1163552,C,1.0,,
13.0,12941,C,1.0,,
13.5,84928228,Al,2.0,,
14.0,10150622,N,1.0,,
15.0,40765,N,1.0,,
16.0,9038632,O,1.0,,
17.0,35768,HO,1.0,,
18.0,18643,O,1.0,HHO,1.0
19.0,71,HO,1.0,,
24.0,2468,CC,1.0,,
25.0,54,CC,1.0,CC,1.0
26.0,9597,NC,1.0,,
27.0,51806366,Al,1.0,NC,1.0
28.0,493844,AlH,1.0,NN,1.0
29.0,5240,AlHH,1.0,NN,1.0
32.0,52930,OO,1.0,,
33.0,543,HOO,1.0,,
34.0,212,OO,1.0,OO,1.0
43.0,324352,AlO,1.0,,
44.0,628,NNO,1.0,,
45.0,720,AlO,1.0,AlHHO,1.0
48.0,556,OOO,1.0,,
51.5,169856457,Rh,2.0,,
58.5,5580350,Sb,2.0,,
59.0,5643,AlOO,1.0,,
60.5,41526506,Sb,2.0,,
61.5,30945581,Sb,2.0,,
70.0,58197,AlAlO,1.0,,
72.0,116,AlAlO,1.0,,
96.0,905901,Pt,2.0,,
97.0,37255182,Pt,2.0,,
97.5,38274321,Pt,2.0,,
98.0,28649122,Pt,2.0,,
99.0,8153110,Pt,2.0,,
103.0,86626793,Rh,1.0,,
117.0,8719298,Sb,1.0,,
121.0,64885169,Sb,1.0,,
123.0,48352474,Sb,1.0,,
159.0,113237638,Tb,1.0,,
192.0,597894,Pt,1.0,,
194.0,24588421,Pt,1.0,,
195.0,25261052,Pt,1.0,,
196.0,18908420,Pt,1.0,,
198.0,5381053,Pt,1.0,,
