mc,counts,ion,charge,ion2,charge2
1.0,3714274,H,1.0,,
2.0,9715,HH,1.0,,
3.0,33,HHH,1.0,,
6.0,2292443,C,2.0,,
6.5,25497,C,2.0,,
7.0,887416,N,2.0,,
7.5,3563,N,2.0,,
8.0,3371784,O,2.0,,
9.0,6757,O,2.0,,
12.0,55014245,Mg,2.0,C,1.0
12.5,6821569,Mg,2.0,,
13.0,7585199,Mg,2.0,C,1.0
14.0,33475804,Si,2.0,N,1.0
14.5,1635784,Si,2.0,,
15.0,1084490,Si,2.0,N,1.0
16.0,6484201,O,1.0,,
17.0,14246,HO,1.0,,
18.0,1594336,Fe,3.0,O,1.0
18.66666603088379,25000236,Fe,3.0,,
19.0,599816,Fe,3.0,HO,1.0
19.33333396911621,81789,Fe,3.0,,
24.0,96113767,Mg,1.0,CC,1.0
25.0,12181434,Mg,1.0,CC,1.0
26.0,13522935,Mg,1.0,NC,1.0
27.0,3364379,Fe,2.0,,
27.5,101511437,Mn,2.0,,
28.0,71804739,Fe,2.0,Si,1.0
28.5,1276143,Fe,2.0,,
29.0,1122774,Si,1.0,Fe,2.0
30.0,625774,Si,1.0,,
32.0,21318,OO,1.0,,
33.0,148,HOO,1.0,,
34.0,85,OO,1.0,OO,1.0
37.5,55686276,As,2.0,,
40.0,47660,SiC,1.0,,
41.0,2959,SiC,1.0,SiC,1.0
42.0,31710,SiN,1.0,SiC,1.0
43.0,1654,SiN,1.0,SiN,1.0
44.0,106513,SiO,1.0,SiN,1.0
45.0,5945,SiO,1.0,SiHO,1.0
46.0,1291532,Mo,2.0,SiO,1.0
47.0,809191,Mo,2.0,,
47.5,1383455,Mo,2.0,,
48.0,1453242,Mo,2.0,OOO,1.0
48.5,835294,Mo,2.0,,
49.0,2096936,Mo,2.0,,
50.0,835294,Mo,2.0,,
54.0,2153202,Fe,1.0,,
55.0,65982429,Mn,1.0,,
56.0,34042875,Fe,1.0,,
57.0,816732,Fe,1.0,,
58.0,111372,Fe,1.0,,
60.0,1257,SiOO,1.0,,
61.0,64,SiOO,1.0,,
62.0,42,SiOO,1.0,,
65.0,83529,Ba,2.0,,
66.0,83529,Ba,2.0,,
67.0,2004705,Ba,2.0,,
67.5,5512941,Ba,2.0,,
68.0,6598823,Ba,2.0,,
68.5,9355294,Ba,2.0,,
69.0,59890587,Ba,2.0,,
70.0,934,SiSiN,1.0,,
71.0,315299,MnO,1.0,SiSiN,1.0
72.0,62,SiSiN,1.0,SiSiN,1.0
73.0,631,MnO,1.0,,
75.0,35639215,As,1.0,,
87.0,2963,MnOO,1.0,,
88.0,20,MnOOH,1.0,,
92.0,682504,Mo,1.0,,
94.0,428871,Mo,1.0,,
95.0,733231,Mo,1.0,,
96.0,770123,Mo,1.0,,
97.0,442705,Mo,1.0,,
98.0,1111376,Mo,1.0,,
100.0,442705,Mo,1.0,,
103.0,37,MnOOO,1.0,,
104.0,1579,MoC,1.0,,
106.0,992,MoC,1.0,,
107.0,8014333,Ag,1.0,MoC,1.0
108.0,1782,MoC,1.0,,
109.0,7456798,Ag,1.0,MoC,1.0
110.0,2572,MoC,1.0,,
111.0,28,MoC,1.0,,
112.0,1024,MoC,1.0,,
117.5,324836,U,2.0,,
119.0,46080393,U,2.0,,
136.0,154684,Ce,1.0,,
138.0,232026,Ce,1.0,,
140.0,68447713,Ce,1.0,,
142.0,8584967,Ce,1.0,,
150.0,2096424,AsAs,1.0,,
165.0,46405231,Ho,1.0,,
204.0,649673,Pb,1.0,,
206.0,11183659,Pb,1.0,,
207.0,10255555,Pb,1.0,,
208.0,24316340,Pb,1.0,,
225.0,154148,AsAsAs,1.0,,
235.0,211143,U,1.0,,
238.0,29952255,U,1.0,,
300.0,9134,AsAsAsAs,1.0,,
