mc,counts,ion,charge,ion2,charge2
1.0,17703550,H,1.0,,
2.0,176572,HH,1.0,,
3.0,4512,HHH,1.0,,
6.0,2185320,C,2.0,,
6.5,24305,C,2.0,,
7.0,6873330,N,2.0,,
7.5,27603,N,2.0,,
8.0,265079109,O,2.0,,
9.0,531220,O,2.0,,
12.0,28097067,Mg,2.0,C,1.0
12.5,3419841,Mg,2.0,,
13.0,3808420,Mg,2.0,C,1.0
14.0,13217943,N,1.0,,
15.0,53084,N,1.0,,
16.0,420760506,O,1.0,,
17.0,3252360,HO,1.0,,
18.0,968775,O,1.0,HHO,1.0
19.0,6517,HO,1.0,,
20.0,251,HHO,1.0,,
22.5,67375993,Sc,2.0,,
24.0,40275628,Mg,1.0,CC,1.0
25.0,5104311,Mg,1.0,CC,1.0
26.0,5678727,Mg,1.0,NC,1.0
27.0,197,NC,1.0,NC,1.0
28.0,120577,NN,1.0,,
29.0,968,NN,1.0,NN,1.0
32.0,79792408,OO,1.0,,
33.0,2113939,HOO,1.0,,
34.0,375620,OO,1.0,OO,1.0
35.0,8472,HOO,1.0,HOO,1.0
36.0,544,OO,1.0,HHOO,1.0
44.0,72914,NNO,1.0,,
45.0,102085417,Sc,1.0,NNO,1.0
46.0,146,NNO,1.0,,
46.5,102084831,Nb,2.0,,
48.0,45808905,OOO,1.0,,
50.0,275404,OOO,1.0,OOO,1.0
52.0,551,OOO,1.0,OOO,1.0
93.0,57167504,Nb,1.0,,
