mc,counts,ion,charge,ion2,charge2
1.0,109268860,H,1.0,,
2.0,7567405,HH,1.0,,
3.0,1112861,HHH,1.0,,
6.0,459389,C,2.0,,
6.5,5109,C,2.0,,
7.0,11843887,N,2.0,,
7.5,47565,N,2.0,,
8.0,63515880,O,2.0,,
9.0,127286,O,2.0,,
10.333333015441895,5230845,P,3.0,,
12.0,294009,C,1.0,,
13.0,3270,C,1.0,,
14.0,96556278,Si,2.0,N,1.0
14.5,3824328,Si,2.0,,
15.0,2608912,Si,2.0,N,1.0
15.5,17436149,P,2.0,,
16.0,107654040,O,1.0,,
17.0,6295815,HO,1.0,,
18.0,1363150,HHO,1.0,O,1.0
19.0,83706132,F,1.0,HO,1.0
20.0,2299,HHO,1.0,,
24.0,118,CC,1.0,,
25.0,119562,V,2.0,,
25.5,39774347,V,2.0,,
26.0,5015,NC,1.0,,
27.0,75,NC,1.0,NC,1.0
28.0,43813166,Si,1.0,NN,1.0
29.0,2220523,Si,1.0,NN,1.0
30.0,21816807,Zr,3.0,Si,1.0
30.33333396911621,4465978,Zr,3.0,,
30.66666603088379,6797773,Zr,3.0,,
31.0,11507858,P,1.0,,
31.33333396911621,6837295,Zr,3.0,,
32.0,9268158,OO,1.0,Zr,3.0
33.0,1004848,HOO,1.0,,
34.0,218286,HHOO,1.0,OO,1.0
34.5,33772727,Ga,2.0,,
35.0,4027,HOO,1.0,HOO,1.0
35.5,22421493,Ga,2.0,,
36.0,776,HHOO,1.0,HHOO,1.0
40.0,14562,SiC,1.0,,
41.0,904,SiC,1.0,SiC,1.0
42.0,683115,SiN,1.0,SiC,1.0
43.0,37539,SiN,1.0,SiN,1.0
44.0,3474283,SiO,1.0,NNO,1.0
45.0,59098354,Zr,2.0,SiHO,1.0
45.5,12759940,Zr,2.0,,
46.0,19717843,Zr,2.0,SiHHO,1.0
47.0,20733044,Zr,2.0,PO,1.0
48.0,4354860,Zr,2.0,OOO,1.0
49.0,2383,PO,1.0,SiHO,1.0
50.0,66923,V,1.0,OOO,1.0
51.0,19887173,V,1.0,,
60.0,551927,SiOO,1.0,,
61.0,28135,SiOO,1.0,,
62.0,20769,SiOO,1.0,SiOO,1.0
63.0,184509,POO,1.0,SiOO,1.0
64.0,74,SiOO,1.0,SiOO,1.0
65.0,739,POO,1.0,POO,1.0
69.0,56287877,Ga,1.0,,
70.0,4429923,GaH,1.0,SiSiN,1.0
71.0,37992865,Ga,1.0,GaHH,1.0
72.0,2882478,GaH,1.0,SiSiN,1.0
73.0,407481,GaHH,1.0,SiSiN,1.0
74.0,111,SiSiN,1.0,,
85.0,20142240,Rb,1.0,,
87.0,7755599,Rb,1.0,,
90.0,37218372,Zr,1.0,,
91.0,10851314,Zr,1.0,ZrH,1.0
92.0,13019340,Zr,1.0,ZrH,1.0
93.0,896722,ZrH,1.0,,
94.0,12502482,Zr,1.0,,
95.0,901935,ZrH,1.0,,
96.0,2023523,Zr,1.0,,
97.0,145978,ZrH,1.0,,
104.0,11882,SiSiOOO,1.0,,
105.0,1211,SiSiOOO,1.0,SiSiOOO,1.0
106.0,4056988,ZrO,1.0,SiSiOOO,1.0
107.0,890017,ZrO,1.0,SiSiOOO,1.0
108.0,1362782,ZrO,1.0,ZrO,1.0
109.0,1783,ZrO,1.0,,
110.0,1365244,ZrO,1.0,ZrO,1.0
112.0,223255,ZrO,1.0,ZrO,1.0
114.0,441,ZrO,1.0,,
136.0,190,SiSiOOOOO,1.0,,
196.0,27897,Hg,1.0,,
198.0,1408840,Hg,1.0,,
199.0,2371316,Hg,1.0,,
200.0,3222200,Hg,1.0,,
201.0,1841257,Hg,1.0,,
202.0,4142829,Hg,1.0,,
204.0,948526,Hg,1.0,,
