mc,counts,ion,charge,ion2,charge2
1.0,1875524,H,1.0,,
2.0,1932,HH,1.0,,
3.0,936356,Li,2.0,,
3.5,11717109,Li,2.0,,
6.0,29758813,C,2.0,Li,1.0
6.5,314456,C,2.0,,
7.0,20194946,Li,1.0,N,2.0
7.5,6411,N,2.0,,
8.0,155867274,O,2.0,,
9.0,312359,O,2.0,,
12.0,24467419,C,1.0,Mg,2.0
12.5,843564,Mg,2.0,,
13.0,1134464,Mg,2.0,C,1.0
14.0,28726178,Si,2.0,N,1.0
14.5,1321584,Si,2.0,,
15.0,882930,Si,2.0,N,1.0
16.0,259778786,O,1.0,,
17.0,322526,HO,1.0,,
18.0,521196,O,1.0,HHO,1.0
19.0,646,HO,1.0,,
23.0,3749175,Ti,2.0,,
23.5,3421122,Ti,2.0,,
24.0,46230664,Ti,2.0,Mg,1.0
24.5,2577557,Ti,2.0,,
25.0,4135694,Ti,2.0,Mg,1.0
25.5,62138556,V,2.0,,
26.0,1600810,Mg,1.0,NC,1.0
27.0,607,NC,1.0,NC,1.0
27.5,20084865,Mn,2.0,,
28.0,13744846,Si,1.0,NN,1.0
29.0,700439,Si,1.0,,
30.0,461992,Si,1.0,,
32.0,33267263,OO,1.0,,
33.0,75324,HOO,1.0,,
34.0,133601,OO,1.0,OO,1.0
35.0,301,HOO,1.0,HOO,1.0
36.0,20307,CCC,1.0,OO,1.0
37.0,673,CCC,1.0,CCC,1.0
40.0,464565,SiC,1.0,,
41.0,28848,SiC,1.0,SiC,1.0
42.0,60879,SiN,1.0,SiC,1.0
43.0,2648,SiN,1.0,SiN,1.0
44.0,3228175,SiO,1.0,SiN,1.0
45.0,174178,SiO,1.0,SiHO,1.0
46.0,1990009,Ti,1.0,SiO,1.0
47.0,1714388,Ti,1.0,TiH,1.0
48.0,29468192,Ti,1.0,OOO,1.0
49.0,1318014,Ti,1.0,TiH,1.0
50.0,1437834,Ti,1.0,V,1.0
51.0,32314187,V,1.0,TiH,1.0
52.0,146,OOO,1.0,OOO,1.0
55.0,10243281,Mn,1.0,,
60.0,1637150,SiOO,1.0,TiN,1.0
61.0,88575,SiOO,1.0,TiN,1.0
62.0,609813,TiO,1.0,SiOO,1.0
63.0,455245,TiO,1.0,TiN,1.0
64.0,4560847,TiO,1.0,TiN,1.0
65.0,340415,TiO,1.0,TiO,1.0
66.0,342469,TiO,1.0,TiO,1.0
67.0,680,TiO,1.0,,
68.0,668,TiO,1.0,,
70.0,1418,SiSiN,1.0,,
71.0,2425236,MnO,1.0,SiSiN,1.0
72.0,95,SiSiN,1.0,SiSiN,1.0
73.0,4859,MnO,1.0,,
78.0,165630,TiOO,1.0,,
79.0,151137,TiOO,1.0,,
80.0,1528605,TiOO,1.0,TiOO,1.0
81.0,114476,TiOO,1.0,TiOO,1.0
82.0,117924,TiOO,1.0,TiOO,1.0
83.0,456,TiOO,1.0,TiOO,1.0
84.0,448,TiOO,1.0,TiOO,1.0
87.0,1156186,MnOO,1.0,,
88.0,2201,MnOOH,1.0,,
89.0,4634,MnOO,1.0,MnOO,1.0
93.0,899802,Os,2.0,,
93.5,899802,Os,2.0,,
94.0,7479603,Os,2.0,,
94.5,9054257,Os,2.0,,
95.0,14846732,Os,2.0,,
96.0,23057426,Os,2.0,,
103.0,344328,MnOOO,1.0,,
104.0,22989,SiSiOOO,1.0,MnOOOH,1.0
105.0,4292,SiSiOOO,1.0,SiSiOOO,1.0
106.0,1690,SiSiOOO,1.0,SiSiOOO,1.0
107.0,143,SiSiOOO,1.0,SiSiOOO,1.0
108.0,747,TiTiN,1.0,TiTiN,1.0
109.0,682,TiTiN,1.0,TiTiN,1.0
110.0,3287,TiTiN,1.0,TiTiN,1.0
111.0,521,TiTiN,1.0,TiTiN,1.0
112.0,466,TiTiN,1.0,TiTiN,1.0
119.0,133183,MnOOOO,1.0,,
120.0,294,MnOOOOH,1.0,,
121.0,1067,MnOOOO,1.0,MnOOOO,1.0
136.0,2793,SiSiOOOOO,1.0,,
137.0,284,SiSiOOOOO,1.0,SiSiOOOOO,1.0
138.0,187,SiSiOOOOO,1.0,SiSiOOOOO,1.0
141.0,63267329,Pr,1.0,,
156.0,35148,Dy,1.0,,
158.0,35148,Dy,1.0,,
160.0,808415,Dy,1.0,,
161.0,6643069,Dy,1.0,,
162.0,8962871,Dy,1.0,,
163.0,8751979,Dy,1.0,,
164.0,9911881,Dy,1.0,,
203.0,20737623,Tl,1.0,,
205.0,49559404,Tl,1.0,,
