mc,counts,ion,charge,ion2,charge2
1.0,8769814,H,1.0,,
2.0,32497,HH,1.0,,
3.0,521,HHH,1.0,,
6.0,8660343,C,2.0,,
6.5,96323,C,2.0,,
7.0,8119244,N,2.0,,
7.5,32607,N,2.0,,
8.0,13343217,O,2.0,,
9.0,26739,O,2.0,,
12.0,4503378,C,1.0,,
13.0,50088,C,1.0,,
14.0,13095555,N,1.0,,
15.0,52592,N,1.0,,
16.0,21874126,O,1.0,,
17.0,83757,HO,1.0,,
18.0,44970,O,1.0,HHO,1.0
19.0,394444631,F,1.0,HO,1.0
23.0,131481477,Na,1.0,,
24.0,39085,CC,1.0,,
25.0,869,CC,1.0,CC,1.0
26.0,55907,NC,1.0,,
27.0,846,NC,1.0,NC,1.0
28.0,84539,NN,1.0,,
29.0,679,NN,1.0,NN,1.0
32.0,242608,OO,1.0,,
33.0,2996,HOO,1.0,,
34.0,1021,OO,1.0,OO,1.0
36.0,476,CCC,1.0,,
44.0,3125,NNO,1.0,,
48.0,7059,OOO,1.0,,
51.5,65740738,Rh,2.0,,
98.5,42074070,Au,2.0,,
103.0,38129626,Rh,1.0,,
197.0,65740738,Au,1.0,,
199.0,4613,AuHH,1.0,,
211.0,569899,AuN,1.0,,
212.0,2288,AuN,1.0,,
225.0,8722,AuNN,1.0,,
226.0,70,AuNN,1.0,AuNN,1.0
