mc,counts,ion,charge,ion2,charge2
1.0,1172202,H,1.0,,
2.0,754,HH,1.0,,
3.0,1408869,Li,2.0,,
3.5,17629908,Li,2.0,,
6.0,2746277,Li,1.0,C,2.0
6.5,6437,C,2.0,,
7.0,29433460,Li,1.0,N,2.0
7.5,9279,N,2.0,,
8.0,69102742,O,2.0,,
9.0,138482,O,2.0,,
12.0,358846,C,1.0,,
13.0,3991,C,1.0,,
14.0,3500792,N,1.0,,
15.0,14059,N,1.0,,
16.0,109686890,O,1.0,,
17.0,56138,HO,1.0,,
18.0,2748595,Fe,3.0,O,1.0
18.66666603088379,39979067,Fe,3.0,,
19.0,118120977,F,1.0,Fe,3.0
19.33333396911621,130793,Fe,3.0,,
24.0,217,CC,1.0,,
26.0,970,NC,1.0,,
27.0,5619256,Fe,2.0,,
28.0,88849794,Fe,2.0,NN,1.0
28.5,2131442,Fe,2.0,,
29.0,290710,Fe,2.0,NN,1.0
32.0,7286509,OO,1.0,,
33.0,13988,HOO,1.0,,
34.0,29226,OO,1.0,OO,1.0
35.0,56,HOO,1.0,HOO,1.0
36.0,29,OO,1.0,,
44.0,1226,NNO,1.0,,
48.0,1047146,OOO,1.0,,
50.0,6295,OOO,1.0,OOO,1.0
54.0,3596324,Fe,1.0,,
56.0,56859118,Fe,1.0,,
56.5,1095754,In,2.0,,
57.0,1364122,Fe,1.0,,
57.5,24386915,In,2.0,,
58.0,186016,Fe,1.0,,
107.0,22758662,Ag,1.0,,
109.0,21176979,Ag,1.0,,
113.0,1889232,In,1.0,,
115.0,42046409,In,1.0,,
175.0,171173264,Lu,1.0,,
176.0,4569306,Lu,1.0,,
196.0,87871,Hg,1.0,,
198.0,4437500,Hg,1.0,,
199.0,7469059,Hg,1.0,,
200.0,10149133,Hg,1.0,,
201.0,5799504,Hg,1.0,,
202.0,13048885,Hg,1.0,,
203.0,12961014,Tl,1.0,,
204.0,2987623,Hg,1.0,,
205.0,30974628,Tl,1.0,,
