mc,counts,ion,charge,ion2,charge2
1.0,934063,H,1.0,,
2.0,516,HH,1.0,,
6.0,1844806,C,2.0,,
6.5,20518,C,2.0,,
7.0,1757439,N,2.0,,
7.5,7057,N,2.0,,
8.0,45925795,O,2.0,,
9.0,92035,O,2.0,,
12.0,24779705,Mg,2.0,C,1.0
12.5,2993343,Mg,2.0,,
13.0,3335537,Mg,2.0,C,1.0
14.0,54436136,Si,2.0,N,1.0
14.5,2632741,Si,2.0,,
15.0,1747692,Si,2.0,N,1.0
16.0,121967358,O,1.0,S,2.0
16.5,403313,S,2.0,,
17.0,2160274,S,2.0,HO,1.0
18.0,148490,O,1.0,HHO,1.0
19.0,85,HO,1.0,,
23.0,700197,Ti,2.0,,
23.5,638929,Ti,2.0,,
24.0,47895551,Mg,1.0,Ti,2.0
24.5,481385,Ti,2.0,,
25.0,5724158,Mg,1.0,Ti,2.0
26.0,5832403,Mg,1.0,NC,1.0
27.0,36,NC,1.0,,
28.0,34608120,Si,1.0,NN,1.0
29.0,1763936,Si,1.0,,
30.0,1163447,Si,1.0,,
31.5,32117847,Cu,2.0,,
32.0,83300121,S,1.0,OO,1.0
32.5,14295226,Cu,2.0,,
33.0,676357,S,1.0,HOO,1.0
34.0,3542932,S,1.0,OO,1.0
37.5,40011272,As,2.0,,
40.0,41600,SiC,1.0,,
41.0,2583,SiC,1.0,SiC,1.0
42.0,84619,SiN,1.0,SiC,1.0
43.0,4575,SiN,1.0,SiN,1.0
44.0,2697266,SiO,1.0,SiN,1.0
45.0,139817,SiO,1.0,SiHO,1.0
46.0,551237,Ti,1.0,SiO,1.0
47.0,415967,Ti,1.0,TiH,1.0
48.0,4569898,Ti,1.0,OOO,1.0
49.0,315704,Ti,1.0,TiH,1.0
50.0,309650,Ti,1.0,OOO,1.0
51.0,205,TiH,1.0,,
58.5,1444926,Sb,2.0,,
60.0,259553,SiOO,1.0,TiN,1.0
60.5,10752509,Sb,2.0,,
61.0,14060,SiOO,1.0,TiN,1.0
61.5,8012777,Sb,2.0,,
62.0,47103,TiO,1.0,TiN,1.0
63.0,55402347,Cu,1.0,TiO,1.0
64.0,263526,TiO,1.0,TiN,1.0
65.0,24686631,Cu,1.0,Ba,2.0
66.0,39763,Ba,2.0,TiO,1.0
67.0,480194,Ba,2.0,TiO,1.0
67.5,1320371,Ba,2.0,,
68.0,1580483,Ba,2.0,TiO,1.0
68.5,2240631,Ba,2.0,,
69.0,14344040,Ba,2.0,,
70.0,6494,SiSiN,1.0,,
71.0,688,SiSiN,1.0,SiSiN,1.0
72.0,436,SiSiN,1.0,SiSiN,1.0
75.0,25607214,As,1.0,,
78.0,2515,TiOO,1.0,,
79.0,1851031,CuO,1.0,TiOO,1.0
80.0,23201,TiOO,1.0,,
81.0,828282,CuO,1.0,CuO,1.0
82.0,1790,TiOO,1.0,TiOO,1.0
83.0,1648,CuO,1.0,,
84.0,52514,Sr,1.0,,
86.0,866494,Sr,1.0,,
87.0,612672,Sr,1.0,,
88.0,7229536,Sr,1.0,,
95.5,3072630,Ir,2.0,,
96.5,5164984,Ir,2.0,,
104.0,1621,SiSiOOO,1.0,,
105.0,165,SiSiOOO,1.0,SiSiOOO,1.0
106.0,109,SiSiOOO,1.0,SiSiOOO,1.0
110.0,78,TiTiN,1.0,,
117.0,2156607,Sb,1.0,,
117.5,588165,U,2.0,,
119.0,83435505,U,2.0,,
121.0,16048521,Sb,1.0,,
123.0,11959368,Sb,1.0,,
127.0,82376147,I,1.0,,
150.0,698985,AsAs,1.0,,
159.0,49425686,Tb,1.0,,
209.0,28007889,Bi,1.0,,
225.0,40661,AsAsAs,1.0,,
235.0,388189,U,1.0,,
238.0,55067436,U,1.0,,
300.0,3079,AsAsAsAs,1.0,,
