mc,counts,ion,charge,ion2,charge2
1.0,6830336,H,1.0,,
2.0,30883,HH,1.0,,
3.0,271,HHH,1.0,,
6.0,2248358,C,2.0,,
6.5,25007,C,2.0,,
7.0,6323642,N,2.0,,
7.5,25396,N,2.0,,
8.0,150436258,O,2.0,,
9.0,301475,O,2.0,,
12.0,64190844,Mg,2.0,C,1.0
12.5,7964743,Mg,2.0,,
13.0,8855869,Mg,2.0,C,1.0
14.0,10199422,N,1.0,,
15.0,40961,N,1.0,,
16.0,235056657,O,1.0,,
17.0,1062806,HO,1.0,,
18.0,480844,O,1.0,HHO,1.0
19.0,2129,HO,1.0,,
24.0,112220400,Mg,1.0,CC,1.0
25.0,14308156,Mg,1.0,V,2.0
25.5,28388620,V,2.0,,
26.0,15803085,Mg,1.0,NC,1.0
27.0,239,NC,1.0,NC,1.0
28.0,48351,NN,1.0,,
29.0,388,NN,1.0,NN,1.0
32.0,31127678,OO,1.0,,
33.0,344372,HOO,1.0,,
34.0,127352,OO,1.0,OO,1.0
34.5,88897916,Ga,2.0,,
35.0,1380,HOO,1.0,HOO,1.0
35.5,59018746,Ga,2.0,,
36.0,125,OO,1.0,,
44.0,18917,NNO,1.0,,
45.0,29735,W,4.0,NNO,1.0
45.5,7780416,W,4.0,,
45.75,4230416,W,4.0,,
46.0,9082120,W,4.0,NNO,1.0
46.5,6981666,W,4.0,,
48.0,12108735,OOO,1.0,,
50.0,125706,V,1.0,OOO,1.0
51.0,17600945,V,1.0,,
52.0,145,OOO,1.0,OOO,1.0
60.0,56891,W,3.0,,
60.66666793823242,14962339,W,3.0,,
61.0,8135416,W,3.0,,
61.33333206176758,17465544,W,3.0,,
62.0,13426282,W,3.0,,
69.0,136766025,Ga,1.0,,
70.0,578914,GaH,1.0,,
71.0,90803643,Ga,1.0,GaHH,1.0
72.0,384337,GaH,1.0,,
73.0,3697,GaHH,1.0,,
90.0,17636,W,2.0,,
91.0,4638325,W,2.0,,
91.5,2521979,W,2.0,,
92.0,5414318,W,2.0,,
93.0,4162147,W,2.0,,
192.0,75,WC,1.0,,
194.0,20300,WC,1.0,WN,1.0
195.0,11041,WC,1.0,WC,1.0
196.0,136392,WN,1.0,WC,1.0
197.0,57946,WN,1.0,WN,1.0
198.0,2171969,WO,1.0,WN,1.0
199.0,1104968,WO,1.0,WN,1.0
200.0,2469297,WO,1.0,WN,1.0
201.0,2592,WO,1.0,WN,1.0
202.0,1827193,WO,1.0,WO,1.0
204.0,3652,WO,1.0,,
