mc,counts,ion,charge,ion2,charge2
1.0,3714274,H,1.0,,
2.0,9132,HH,1.0,,
3.0,49,HHH,1.0,,
6.0,2292443,C,2.0,,
6.5,25497,C,2.0,,
7.0,831953,N,2.0,,
7.5,3341,N,2.0,,
8.0,24680450,O,2.0,,
9.0,49459,O,2.0,,
12.0,5354353,Mg,2.0,C,1.0
12.5,515916,Mg,2.0,,
13.0,586946,Mg,2.0,C,1.0
14.0,1386588,N,1.0,,
15.0,5568,N,1.0,,
16.0,39175320,O,1.0,,
17.0,63531,HO,1.0,,
18.0,78829,O,1.0,HHO,1.0
19.0,65513389,F,1.0,HO,1.0
20.0,33759804,Ca,2.0,,
21.0,243627,Ca,2.0,,
21.5,34803,Ca,2.0,,
22.0,7274019,Ca,2.0,,
24.0,6533370,Mg,1.0,Ca,2.0
25.0,917241,Mg,1.0,V,2.0
25.5,32691117,V,2.0,,
26.0,910518,Mg,1.0,NC,1.0
28.0,947,NN,1.0,,
32.0,756545,OO,1.0,,
33.0,3618,HOO,1.0,,
34.0,3052,OO,1.0,OO,1.0
34.5,28028991,Ga,2.0,,
35.0,35175162,Cl,1.0,,
35.5,18608264,Ga,2.0,,
37.0,11230065,Cl,1.0,,
37.5,46405231,As,2.0,,
40.0,17892695,Ca,1.0,,
42.0,129122,Ca,1.0,,
43.0,18446,Ca,1.0,,
44.0,3855282,Ca,1.0,NNO,1.0
48.0,81021,OOO,1.0,Ca,1.0
50.0,64140,V,1.0,OOO,1.0
51.0,21854813,V,1.0,Pd,2.0
52.0,6722029,Pd,2.0,,
52.5,13504616,Pd,2.0,,
53.0,16532558,Pd,2.0,,
54.0,16048088,Pd,2.0,,
55.0,7085382,Pd,2.0,,
69.0,41834313,Ga,1.0,,
70.0,65655,GaH,1.0,,
71.0,27773917,Ga,1.0,GaHH,1.0
72.0,43588,GaH,1.0,,
73.0,258,GaHH,1.0,,
74.0,417647,Se,1.0,,
75.0,23202615,As,1.0,,
76.0,4176470,Se,1.0,,
77.0,3526797,Se,1.0,,
78.0,10905228,Se,1.0,,
80.0,23016992,Se,1.0,,
81.0,46405228,Br,1.0,Br,1.0
82.0,4362091,Se,1.0,,
87.0,69607,Hf,2.0,,
88.0,1809803,Hf,2.0,,
88.5,6473529,Hf,2.0,,
89.0,9431862,Hf,2.0,,
89.5,4768137,Hf,2.0,,
90.0,12250980,Hf,2.0,,
95.5,17309150,Ir,2.0,,
96.5,29096077,Ir,2.0,,
102.0,1044117,Pd,1.0,,
104.0,11589705,Pd,1.0,,
105.0,23283823,Pd,1.0,,
106.0,28504411,Pd,1.0,,
108.0,27669118,Pd,1.0,,
110.0,12216176,Pd,1.0,,
138.0,34803,La,1.0,,
139.0,34769117,La,1.0,,
150.0,1061557,AsAs,1.0,,
174.0,35499,Hf,1.0,,
176.0,923000,Hf,1.0,,
177.0,3301500,Hf,1.0,,
178.0,4810249,Hf,1.0,,
179.0,2431749,Hf,1.0,,
180.0,6247999,Hf,1.0,,
190.0,1536,HfO,1.0,,
192.0,39943,HfO,1.0,,
193.0,143130,HfO,1.0,HfHO,1.0
194.0,209162,HfO,1.0,HfHO,1.0
195.0,106856,HfO,1.0,HfHO,1.0
196.0,364288,HfO,1.0,Hg,1.0
197.0,1943,HfHO,1.0,HfO,1.0
198.0,4687469,Hg,1.0,HfO,1.0
199.0,7888889,Hg,1.0,,
200.0,10719607,Hg,1.0,,
201.0,6125490,Hg,1.0,,
202.0,13782353,Hg,1.0,,
204.0,3155555,Hg,1.0,,
225.0,95153,AsAsAs,1.0,,
300.0,4664,AsAsAsAs,1.0,,
